Local,Trabalho,Título,Autores/Orientadores
Multidisciplinar UFRJ-Macaé,5462,PROMOÇÃO DA SAÚDE POR MEIO DA EXTENSÃO UNIVERSITÁRIA: AVALIAÇÃO DE ESTRATÉGIAS EDUCATIVAS SOBRE ALERGIAS,"ADRIANA GOMES,CHERRINE KELCE PIRES,ELAINE DOS ANJOS DA CRUZ DA ROCHA,ELIANE SANTOS DA SILVA,HELLEN FERNANDA SANTOS LOPES,LUCIENE FRIAS DE SOUZA BATISTA,LUISA FREIRE ALMEIDA,MARIA EDUARDA DIAS CABRAL,MARIA EDUARDA LOPES ALVES,MARIA FERNANDA LARCHER DE ALMEIDA,NICOLE DE MORAES ARAUJO PIMENTEL,RITA CRISTINA AZEVEDO MARTINS,RODICEIA FERNANDES DA CUNHA RODRIGUES,SYNARHA CARVALHO DA SILVA"
Multidisciplinar UFRJ-Macaé,6063,JOGOS DE TABULEIRO E CARTAS COMO FERRAMENTA EDUCATIVA PARA O DESCARTE DE MEDICAMENTOS,"DELISE FAN,DENISE OLIVEIRA GUIMARAES,EVELYNN DALILA DO NASCIMENTO MELO,LETICIA OLIVEIRA PACHECO DOS SANTOS,MATHEUS VIANA CASTILHO BICHARA,NATHALIA DA SILVA STOLLER,SAMANTHA MONTEIRO MARTINS,SÁVIO MAGALHÃES DE ÁVILA,VITOR TODESCHINI,YASMIN DOS SANTOS AGUILAR DA SILVA,YASMINN DANIEL NAYARA ISIDORIO Pôster Virtual. CMM39PV - Química | PEX.EXT.UNI.EPO.736"
Multidisciplinar UFRJ-Macaé,429,ESTUDOS SINTÉTICOS VISANDO A OBTENÇÃO DE ANÁLOGOS DE CHALCONAS POTENCIALMENTE ANTIMICOBACETERIANAS,"EVANOEL CRIZANTO DE LIMA,GABRIELLE DANTAS RIBEIRO,IGOR FRADIQUE LEANDRO FERRAZ,LEANDRO LARA DE CARVALHO,MICHELLE FRAZãO MUZITANO"
Multidisciplinar UFRJ-Macaé,1218,REAÇÕES DE IODAÇÃO COM ÁCIDO TRIIODOISOCIANÚRICO EM ÁGUA: UM NOVO PROCEDIMENTO VERDE 13 PARA A SÍNTESE REGIOSSELETIVA DE IODONAFTOQUINONAS,"CHAQUIP DAHER NETTO,DIANE ANGELIZA DA SILVA LOMAT,FELIPE CERQUEIRA DEMIDOFF,HUGO DA SILVA BRAGUEROLI,JAIME CRISPIM NETO,MARCIO C.S. DE MATTOS,TIAGO LIMA DA SILVA"
Multidisciplinar UFRJ-Macaé,2348,"SÍNTESE, CARACTERIZAÇÃO E APLICAÇÃO DO ÓXIDO DE GRAFENO NA ADSORÇÃO DE FÁRMACOS EM MEIO AQUOSO","CARLOS HENRIQUE OLIVEIRA DA SILVA,DANIELLE STAPELFELDT,FABIANA SILVA DOS SANTOS,THIAGO NASCIMENTO DE CASTRO"
Multidisciplinar UFRJ-Macaé,3110,DESENVOLVIMENTO DE ESTUDOS DE DEGRADAÇÃO FORÇADA PARA AVALIAÇÃO DA ESTABILIDADE DA LASALOCIDA SÓDICA,"FERNANDO ARMANI AGUIAR,YASMIN PINTO TEIXEIRA"
Multidisciplinar UFRJ-Macaé,3357,APLICAÇÃO DE MÉTODO INDICATIVO DE ESTABILIDADE EM FORMULAÇÃO FARMACÊUTICA CONTENDO METRONIDAZOL E SULFADIMETOXINA,"EMANOELLY RAMOS BARBOSA,FERNANDO ARMANI AGUIAR,GUILHERME VIANA DO NASCIMENTO CHAVES,PAULO JOSé DE SOUSA MAIA"
Multidisciplinar UFRJ-Macaé,3393,PROCESSOS OXIDATIVOS AVANÇADOS APLICADOS À DEGRADAÇÃO DE ASSOCIAÇÃO FARMACÊUTICA DE METRONIDAZOL E SULFADIMETOXINA,"EMANOELLY RAMOS BARBOSA,FERNANDO ARMANI AGUIAR,GUILHERME VIANA DO NASCIMENTO CHAVES,PAULO JOSé DE SOUSA MAIA"
Multidisciplinar UFRJ-Macaé,5515,"VIVÊNCIAS DO PROJETO DE EXTENSÃO ""TEM QUÍMICA AÍ!""","ANA ELIZA PORT LOURENÇO,ANA GRAZIELEN CORREIA DE BARROS,BRUNA TORRES DA SILVA,CID PEREIRA,MARCELLE BASTOS DA SILVA TERRA,MÁRIO SÉRGIO SCHULTZ,RAFAEL GOMES DA SILVA,WILLIAN DA COSTA MARRAO"
Multidisciplinar UFRJ-Macaé,6386,EFEITOS DO CANABIDIOL NO TRATAMENTO DO TRANSTORNO DEPRESSIVO MAIOR E COMPARAÇÃO DA EFICÁCIA ENTRE ANTIDEPRESSIVOS: UMA REVISÃO DE ESCOPO.,"DENISE OLIVEIRA GUIMARAES,ÉRICA NATÁLIA DIAS FIGUEIREDO,EVANOEL CRIZANTO DE LIMA"
Multidisciplinar UFRJ-Macaé,2494,Levantamento e Tratamento de dados sobre descarte de óleo vegetal no município de Macaé− RJ AUTORES E,"CID PEREIRA,ELISA,HYAGO DORNELES DOS SANTOS"
Multidisciplinar UFRJ-Macaé,2664,"Síntese, caracterização e aplicação de complexos nitrosilados de rutênio com potencial biológico. AUTORES E","ANA GRAZIELEN CORREIA DE BARROS,CID PEREIRA,RAFAEL GOMES DA SILVA,VINíCIUS BOMFIM DA SILVA"
Multidisciplinar UFRJ-Macaé,2681,PROPOSIÇÃO TEÓRICA E EXPERIMENTAL DE COMPOSTOS DE COORDENAÇÃO VISANDO POTENCIAL CAPTURA DE GASES COMBUSTÍVEIS E TÓXICOS,"BEATRIZ MENDONCA DOS SANTOS,PATRICIA OLIVEIRA DE LIMA,WILLIAN TASSIO GOMES NOVATO"
Multidisciplinar UFRJ-Macaé,3880,Modelagem molecular como estratégia potencial para obtenção de ligantes−alvo para o controle do carrapato bovino Rhipicephalus microplus,"CARLOS LOGULLO,GABRIEL CAMPOS SOUZA ALEIXO,NELILMA CORREIA ROMEIRO"
Multidisciplinar UFRJ-Macaé,4128,"COMPLEXOS DE RUTÊNIO(SALEN), ZINCO(SALEN) E NÍQUEL(SALEN): SÍNTESE, CARACTERIZAÇÃO E AVALIAÇÃO DO POTENCIAL DE DEGRADAÇÃO DO DIURON","ANA GRAZIELEN CORREIA DE BARROS,BRUNA TORRES DA SILVA,CID PEREIRA,FERNANDO ARMANI AGUIAR"
Multidisciplinar UFRJ-Macaé,4433,TRILHA DA CIÊNCIA: A EXTENSÃO COMO PONTE ENTRE UNIVERSIDADE E SOCIEDADE AUTORES E,"FRANCISCO DE ASSIS ESTEVES,LARISSA ALVARENGA VIANA,LUIZ FELIPE MOREIRA DAMIAO,MARIA CECILIA GOBBO COIMBRA"
Multidisciplinar UFRJ-Macaé,5345,OASIS − Observatório de Algoritmos e Sistemas de Informação com Impacto Social AUTORES E,"DOUGLAS DA SILVA FERREIRA,GIOVANNI ANSELMO FERNANDES COELHO DE ORNELLAS,JANAINA GOMIDE,LAURA EMMANUELLA ALVES DOS SANTOS SANTANA DE OLIVEIRA,MATHEUS FERREIRA DE BARROS,PEDRO TEIXEIRA CORREIA"
Multidisciplinar UFRJ-Macaé,5620,Química Computacional de metais de transição: Análise de estabilidade química de complexos de morina e quercetina,"BEATRIZ EDUARDA LISBOA NEVES,DIEGO FERNANDO DA SILVA PASCHOAL,WILLIAN TASSIO GOMES NOVATO"
Multidisciplinar UFRJ-Macaé,6465,FORMANDO MÉDICOS PESQUISADORES: IMPACTO DAS DISCIPLINAS DE SAÚDE DA COMUNIDADE NA PRODUÇÃO CIENTÍFICA DO CURSO DE MEDICINA DE UMA UNIVERSIDADE FEDERAL INTERIORIZADA,"ALANO,GIULIA VELOSO MATIAS SANTOS,HELVO SLOMP JUNIOR,KARLA SANTA CRUZ COELHO,NATHANIELLE SILVA DE ANDRADE,SAMYRA SILVA ARAMUNI GONÇALVES Pôster Virtual. CMM40PV - Interdisciplinar | PEX.EXT.UNI.EPO.737"
Multidisciplinar UFRJ-Macaé,2561,"PARTICIPAÇÃO SOCIAL NA CIDADE DE MACAÉ: UMA TRAJETÓRIA DE 3 ANOS DE PARCERIAS, PROMOÇÃO DA PARTICIPAÇÃO SOCIAL E DO ENGAJAMENTO COMUNITÁRIO.","ANDRESSA NOGUEIRA TELES D ADAMO,DEBORA SILVA DO NASCIMENTO LIMA,ELLEN COELHO DOS REIS SILVA,FLÁVIA DE CASTRO FARIAS,KAYLANE DIAS,LAÍS VARGAS BOTELHO,RUTE RAMOS DA SILVA COSTA,THAíS DOS SANTOS COSTA,YASMYN RODRIGUES BARCELOS DOS SANTOS,YURI OTANI DE CARVALHO"
Multidisciplinar UFRJ-Macaé,3089,VISITAS AO ANATÔMICO: O IMPACTO DO CONHECIMENTO DA ANATOMIA NA EDUCAÇÃO BÁSICA AUTORES E,"ANTôNIO THURLER MAROTTI FERNANDES,LARISSA PIETRA PEREIRA DAS CHAGAS,LEONARDO DA SILVA CANTISANI,NICOLE FERREIRA ALVES PEREIRA,VIVIAN DE OLIVEIRA SOUSA CORRÊA"
Multidisciplinar UFRJ-Macaé,3416,Explorando as Emoções: oficina extensionista realizada com crianças e adolescentes do Serviço de Convivência e Fortalecimento de Vínculos do bairro Fronteira.,"ANDRESSA NOGUEIRA TELES D ADAMO,FLÁVIA DE CASTRO FARIAS,LUANA MONTEIRO,MARIA CLARA DA SILVA PINTO DE JESUS,NAIARA SPERANDIO"
Multidisciplinar UFRJ-Macaé,5318,A PREMIAÇÃO DA OBRA “MULHERES QUE PARIRAM A ESPERANÇA: NARRATIVAS FEMININAS SOBRE A VIDA”.,"ANDRESSA NOGUEIRA TELES D ADAMO,DEBORA SILVA DO NASCIMENTO LIMA,ELLEN COELHO DOS REIS SILVA,FLÁVIA DE CASTRO FARIAS,MARCOS FERREIRA LOPES,RUTE RAMOS DA SILVA COSTA,THAIS DOS SANTOS COSTA,YASMYN RODRIGUES BARCELOS DOS SANTOS"
Multidisciplinar UFRJ-Macaé,5577,A QUESTÃO DA TÉCNICA NA FORMAÇÃO MÉDICA: POR UMA MEDICINA PARA O SER HUMANO AUTORES E,"AMANDA SOUSA MARTINS,GABRIELA PORTO KNEIPP,JOELSON TAVARES RODRIGUES,LUá COLUMBI BEZERRA 14"
Multidisciplinar UFRJ-Macaé,5728,O TABU DA MORTE: COMO A FORMAÇÃO MÉDICA IGNORA A FINITUDE E AMEAÇA A AUTENTICIDADE DO CUIDADO,"AMANDA SOUSA MARTINS,CAIQUE HONORIO DOS SANTOS,JOELSON TAVARES RODRIGUES,PALOMA PILLAR DOS SANTOS RAMOS"
Multidisciplinar UFRJ-Macaé,6511,Práticas Integrativas no Tratamento da Fibromialgia em Macaé: Relato de Experiência dos Alunos do PET−Saúde,"ARACELY GOMES PESSANHA,HLADINI HARIKA RAVINDRAKUMAR CHANCHLANI,IGOR PINHEIRO BARRADAS,ISADORA DE SOUZA FRAGOSO GOMES,LARA DE CAMARGO STEIN,LEONARDO TOLEDANO BARBOSA,MARIANA DE SANTA ROSA LADISLAU,MOISÉS CLEMENTE MARINHO CAVALCANTE Pôster Virtual. CMM41PV - Interdisciplinar | PEX.EXT.UNI.EPO.738"
Multidisciplinar UFRJ-Macaé,515,ÓXIDO DE GRAFENO COMO ADSORVENTE PARA REMOÇÃO DE CORANTES,"CARLOS HENRIQUE OLIVEIRA DA SILVA,DANIELLE STAPELFELDT,FABIANA SILVA DOS SANTOS,THIAGO NASCIMENTO DE CASTRO"
Multidisciplinar UFRJ-Macaé,3529,Experimentoteca − Uma incentiva para promover o aumento da experimentação nas aulas de química AUTORES E,"ANA CLARA HAYDT DE ALMEIDA,LAÍS CARDOZO DE SÁ,NILCIMAR DOS SANTOS SOUZA,STEPHANY TRINDADE SOUZA OLIVEIRA"
Multidisciplinar UFRJ-Macaé,2156,EDUCAÇÃO MÉDICA E DIVERSIDADE RACIAL : A SUBREPRESENTAÇÃO DE CORPOS NEGROS NO ENSINO DA MEDICINA E DA DERMATOLOGIA.,"ANDRESSA SILVA NUNES CORDEIRO,CECILIA ABDANUR ESTEPHAN REIS,GUSTAVO VIEIRA DE OLIVEIRA,MATHEUS MENDONCA DE PAULA"
Multidisciplinar UFRJ-Macaé,2164,POTENCIAL TERAPÊUTICO DE PLANTAS MEDICINAIS DOS BIOMAS BRASILEIROS NA REDUÇÃO DOS DANOS CAUSADOS POR ISQUEMIA E REPERFUSÃO CARDÍACA: UMA REVISÃO INTEGRATIVA DA LITERATURA,"AINá EIRAS DOMINGOS,BRENO AZEVEDO BRAGA,STEFANE RIBEIRO DE MENEZES"
Multidisciplinar UFRJ-Macaé,2840,IMPACTO DO CICLO MENSTRUAL NOS NÍVES DE ATIVIDADE FÍSICA E ESTRESSE DE UNIVERSITÁRIAS,"ANDRESSA SILVA NUNES CORDEIRO,BRUNA CRISTINA DE OLIVEIRA BARROS,CECILIA ABDANUR ESTEPHAN REIS,GUSTAVO VIEIRA DE OLIVEIRA,ISABELLA KEYNA ALVES MOREIRA,LUISA LISBOA PASTOR DA COSTA"
Multidisciplinar UFRJ-Macaé,2913,EFEITO DE UMA ÚNICA SESSÃO DE TREINAMENTO RESISTIDO SOBRE A ANSIEDADE E O ESTADO DE HUMOR EM MULHERES IDOSAS,"CAROLINE LELES AMARAL,GUSTAVO VIEIRA DE OLIVEIRA,KASSIA HELLENN DA COSTA PEREIRA,NICOLLE DE SOUZA RODRIGUES"
Multidisciplinar UFRJ-Macaé,3371,INVESTIGAÇÃO DE BIOMARCADORES RENAIS RELACIONADOS AO ENVELHECIMENTO EM UM MODELO DE KNOCKOUT DE ENVELHECIMENTO VASCULAR POR DANO AO DNA.,"DAVID ALVES VIEIRA,ELLEN DOS SANTOS BRITO,SABRINA RIBEIRO GONSALEZ,TAIS FONTOURA DE ALMEIDA"
Multidisciplinar UFRJ-Macaé,5805,A EXPRESSÃO DE UM MUTANTE DOMINANTE POSITIVO DA GTPASE TCRLP DE TRYPANOSOMA CRUZI PROMOVE DEFEITOS ULTRAESTRUTURAIS NA MITOCÔNDRIA E UMA REDUÇÃO NA PROLIFERAÇÃO DE EPIMASTIGOTAS IN VITRO,"FELIPE FIGUEIRÔA MOREIRA,JOSE LUCIANO NEPOMUCENO DA SILVA,KAREN LEODELGARIO DE FARIAS,MARIA GABRIELA DA SILVA OLIVEIRA GABRIEL,SéRGIO HENRIQUE SEABRA"
Multidisciplinar UFRJ-Macaé,6243,Eficácia da hidrocortisona na atenuação de deficits motores causados pelo acidente vascular encefálico hemorrágico em camundongos adultos,"EDUARDA PAZ CARVALHO,GISELA SOBRAL,HENRIQUE ROCHA MENDONçA,NUBIA SILVA FREITAS,SABRINA ARGENTO ZUBELLI DE ASSUMPÇÃO"
Multidisciplinar UFRJ-Macaé,6746,DESENVOLVIMENTO DE SOFTWARE DE BIOINFORMÁTICA DIRECIONADO A ANÁLISES ÔMICAS AUTORES E,"DOUGLES DA SILVA ROCHA DE-SANTI,MANUELA LEAL DA SILVA,MARIA FERNANDA DIAS,RAFAEL NICOLAY BAPTISTA DA SILVA"
Multidisciplinar UFRJ-Macaé,421,EFEITOS DA ROTENONA SOBRE O RETÍCULO ENDOPLASMÁTICO NO CÉREBRO DAS ASCÍDIAS NO MODELO QUÍMICO DE PARKINSONISMO.,"CINTIA MONTEIRO DE BARROS,LUCAS FEITOSA,RODRIGO NUNES DA FONSECA"
Multidisciplinar UFRJ-Macaé,1659,INVESTIGAÇÃO DO PAPEL DO ESTRESSE OXIDATIVO NA SÍNDROME PÓS−COVID−19 NOS MUNÍCIPES DE MACAÉ,"AMANDA CRISTINA VEIGA FERNANDES DA SILVA,CINTIA MONTEIRO DE BARROS,GRAZIELE FONSECA DE SOUSA,MARCELA ESPINDOLA PALMEIRA PEREIRA,RAPHAEL DE MELLO CARPES,VIKTORIA"
Multidisciplinar UFRJ-Macaé,2283,AVALIAÇÃO DO ESTRESSE OXIDATIVO E DE ANTICORPOS ANTI−SARS−COV−2 EM TRABALHADORES OFFSHORE COM COVID LONGA,"ANNA BEATRIZ DOS SANTOS SALGADO,CINTIA MONTEIRO DE BARROS,GRAZIELE FONSECA DE SOUSA,MARIA EDUARDA SANTOS SOUZA,THAYANE ALVES SILVEIRA"
Multidisciplinar UFRJ-Macaé,4005,EFEITO NEUROPROTETOR DOS FUCOIDANS EXTRAÍDOS DE ALGAS MARINHAS EM LINHAGEM NEURONAL,"CELIA YELIMAR PALMERO QUINTANA,CINTIA MONTEIRO DE BARROS,FERNANDA DIAS MACEDO"
Multidisciplinar UFRJ-Macaé,4143,AVALIAÇÃO DO EFEITO DA SUPLEMENTAÇÃO AGUDA DE CAFEÍNA SOBRE PARÂMETROS AFETIVOS E COGNIÇÃO AO LONGO DE UMA SESSÃO DE TREINAMENTO DE FORÇA,"GUSTAVO VIEIRA DE OLIVEIRA,KELLY MONTEIRO DE BARROS VARGAS,LUCAS DE OLIVEIRA SIQUEIRA,RAFAELA DOS SANTOS VEIGA DIAS"
Multidisciplinar UFRJ-Macaé,4727,ANÁLISE DA NEURORREGENERAÇÃO CENTRAL E PERIFÉRICA INDUZIDA POR OBSTRUÇÃO DO SIFÃO INALANTE EM ASCÍDIAS Styela Plicata,"ALINE RAMOS ROCHA,CINTIA MONTEIRO DE BARROS"
Multidisciplinar UFRJ-Macaé,5927,Avaliação de atividade anticoagulante de CUME 16 pela via intrínseca e extrínseca da coagulação sanguínea.,"BRUNO KAUFMANN ROBBS,DESIRéE DE ABREU SOUZA,LEONARDO PAES CINELLI 15"
Multidisciplinar UFRJ-Macaé,6083,ANÁLISE PRELIMINAR DOS POLISSACARÍDEOS SULFATADOS DA ALGA KAPPAPHYCUS ALVAREZII AUTORES E,"ANA LUCIA DO AMARAL VENDRAMINI,LARIANA NASCIMENTO LIMA,LEONARDO PAES CINELLI,LUIS FELIPE GOMES DA HORA"
Multidisciplinar UFRJ-Macaé,941,Análise do parasitismo de Contracaecum sp. em Macrodon atricauda provenientes do desembarque pesqueiro de Macaé (RJ).,"ALEKSANDRA MENEZES OLIVEIRA,FABIANA DANIELA MENDONçA,FÁBIO LOPES OLIVARES,JúLIA PERALTA GONçALVES,LETÍCIA OLIVEIRA DA ROCHA,RENATO AUGUSTO DAMATA"
Multidisciplinar UFRJ-Macaé,946,Nematoides parasitos de peixes da Família Sciaenidae capturados na Costa do Estado do Rio de Janeiro: uma revisão bibliográfica.,"ALEKSANDRA MENEZES OLIVEIRA,FABIANA DANIELA MENDONçA,JúLIA PERALTA GONçALVES,TAYNARA DOS SANTOS SOUZA"
Multidisciplinar UFRJ-Macaé,1286,INFLUÊNCIA AMBIENTAL NA CONTAMINAÇÃO POR PARASITOS DE IMPORTÂNCIA HUMANA EM PRAIAS NO MUNICÍPIO DE MACAÉ−RJ,"ALEKSANDRA MENEZES OLIVEIRA,FABIANA DANIELA MENDONçA,GUSTAVO VAZ DE MELLO GUIMARÃES,JúLIA PERALTA GONçALVES,TAYNARA DOS SANTOS SOUZA"
Multidisciplinar UFRJ-Macaé,1539,CONTAMINAÇÃO DE CANAIS HÍDRICOS DO MUNICÍPIO DE MACAÉ POR PARASITOS: RELAÇÃO ENTRE RACISMO AMBIENTAL E PARASITOSES,"ALEKSANDRA MENEZES OLIVEIRA,FABIANA DANIELA MENDONçA,JúLIA PERALTA GONçALVES,MARIANA CAMARA GOUVEA"
Multidisciplinar UFRJ-Macaé,1841,ANÁLISE EPIDEMIOLÓGICA DA ESQUISTOSSOMOSE MANSONI NO ESTADO DO RIO DE JANEIRO AUTORES E,"ALEKSANDRA MENEZES OLIVEIRA,JúLIA PERALTA GONçALVES,YASMIN ECHIDORNE CONSIDERA"
Multidisciplinar UFRJ-Macaé,2590,Racismo ambiental e parasitoses: Novos olhares para um antigo problema,"ALEKSANDRA MENEZES OLIVEIRA,FABIANA DANIELA MENDONçA,IGOR DOS SANTOS SOLEDADE,JúLIA PERALTA GONçALVES"
Multidisciplinar UFRJ-Macaé,3725,Interação do tipo proteína−proteína do complexo MAD1−MAD2 em Arabdopsis thaliana AUTORES E,"IZABELA SILVA DOS SANTOS,MARCO ANTONIO LOPES CRUZ,PAULA GUIMARÃES CUSTODIO"
Multidisciplinar UFRJ-Macaé,287,Análise de Diversidade e Evolução das Proteínas Virais com Funções Análogas à Spike de SARS−CoV−2 utilizando Inteligência Artificial,"MANUELA LEAL DA SILVA,MARIA FERNANDA DIAS,PâMELLA CRISTINA SOARES SANTANA"
Multidisciplinar UFRJ-Macaé,498,RACISMO AMBIENTAL E PARASITOSES: RELATO DE EXPERIÊNCIA DE CONVERSAS COM ESTUDANTES DE ENSINO MÉDIO,"ALEKSANDRA MENEZES OLIVEIRA,FABIANA DANIELA MENDONçA,JúLIA PERALTA GONçALVES,KEYLA DE SOUZA MARGARIZO"
Multidisciplinar UFRJ-Macaé,2016,Envolvimento do heparan sulfato e heparina na sinaptogênese durante a neurorregeneração de ascídias AUTORES E,"CINTIA MONTEIRO DE BARROS,SAMARA DE OLIVEIRA PIMENTEL,TAYNAN MOTTA PORTAL"
Multidisciplinar UFRJ-Macaé,5214,Mapeamento de Epítopos Conservados na Proteína Spike: Estratégia para Diagnóstico Robusto Frente à Evolução do SARS−CoV−2,"HERICLES EDMUNDO SILVA NASCIMENTO,MANUELA LEAL DA SILVA,MARIA FERNANDA DIAS,PâMELLA CRISTINA SOARES SANTANA"
Multidisciplinar UFRJ-Macaé,5879,UTILIZAÇÃO DA ABORDAGEM OSMAC NA PRODUÇÃO DE EXTRATOS DO FUNGO ENDOFÍTICO Sordaria tamaensis COM POTENCIAL ANTI−Leismania amazonensis,"BRUNA VILELA DOS SANTOS,DENISE OLIVEIRA GUIMARAES,SUZANA PASSOS CHAVES"
Multidisciplinar UFRJ-Macaé,5924,PRODUÇÃO E AVALIAÇÃO BIOLÓGICA DE EXTRATOS BRUTOS DE STEMPHYLLIUM LYCOPERSICI COM POTENCIAL ANTI−LEISHMANIA,"ANA LUISA TELES SILVA NOGUEIRA,SUZANA PASSOS CHAVES"
Multidisciplinar UFRJ-Macaé,854,A INFLUÊNCIA DA RESSURGÊNCIA DE ARRAIAL DO CABO NA ESTRUTURAÇÃO GENÉTICA DE POPULAÇÕES MARINHAS: UM ESTUDO COM A ALGA HYPNEA PSEUDOMUSCIFORMIS (RHODOPHYTA).,"BEATRIZ,CARLOS FREDERICO DELUQUI GURGEL"
Multidisciplinar UFRJ-Macaé,962,"FILOGEOGRAFIA DAS MACROALGAS AGARÓFITAS GRACILARIA ISABELLANA, GRACILARIA TIKVAHIAE E ESPÉCIES AFINS (GRACILARIALES, RHODOPHYTA)","CARLOS FREDERICO DELUQUI GURGEL,ISADORA DE ARAUJO"
Multidisciplinar UFRJ-Macaé,3347,"Influência da topografia do substrato na composição de turfs calcários em zonas entremarés do município de Búzios (Rio de Janeiro, Brasil)","CARLOS FREDERICO DELUQUI GURGEL,LAíS BARCELOS"
Multidisciplinar UFRJ-Macaé,3802,"ESPONJAS BIOEROSIVAS E SEUS SIMBIONTES: UMA ANÁLISE DA ASSOCIAÇÃO CLIONA VARIANS (DUSHASSAING & MICHELOTTI, 1864) E SYMBIODINIACEAE NO NORDESTE BRASILEIRO","ALEXANDRA PARIS TOLEDO,CAMILLA VEIGA SANTOS,CARLA ZILBERBERG,MARIANA SEMOLA ANGONESE,YASMIM ALVARENGA DE ABREU"
Multidisciplinar UFRJ-Macaé,3993,"A INFLUÊNCIA DE DIFERENTES SUBSTRATOS E DA TEMPERATURA NO DESENVOLVIMENTO DE BIOFILME MICROBIANO FORMADOR DE ESTROMATÓLITOS DA LAGOA SALGADA, RJ, BRASIL","CARLOS FREDERICO DELUQUI GURGEL,HEITOR M DUARTE,MARIA EDUARDA ASSIS BAPTISTA"
Multidisciplinar UFRJ-Macaé,4721,"COMPOSIÇÃO DA COMUNIDADE DE SYMBIODINIACEAE EM CORAIS DO GÊNERO MUSSISMILIA NO BANCO DOS ABROLHOS, BA","ALICE PENAQUI RODRIGUES DE CARVALHO,CAMILA RODRIGUES LIMA,CARLA ZILBERBERG,MARIANA SEMOLA ANGONESE,YASMIM ALVARENGA DE ABREU"
Multidisciplinar UFRJ-Macaé,5487,"Avaliação das assembleias de Symbiodiniaceae associada aos corais do gênero Porites (Link, 1807) no Arquipélago 16 dos Abrolhos – BA, Brasil","BRUNA VITORIA GRATIVAL GOMES,CAMILA RODRIGUES LIMA,CARLA ZILBERBERG"
Multidisciplinar UFRJ-Macaé,1942,"Desenvolvimento e avaliação de nanopartículas contendo 3,4− metilenodiaoxichalcona com potencial atividade antimicobacteriana","CAROLINA GONÇALVES PUPE,CASSIA DETONI,EDISON LUIS SANTANA CARVALHO,JULIA DE OLIVEIRA MONTECHIARI,MICHELLE FRAZãO MUZITANO"
Multidisciplinar UFRJ-Macaé,2007,Preparo e caracterização de grânulos de pirimetamina para tratamento de toxoplasmose congênita AUTORES E,"ALICE RISSZ DE OLIVEIRA,ARÍDIO MATTOS JUNIOR,CAROLINA GONÇALVES PUPE,CASSIA DETONI,EDISON LUIS SANTANA CARVALHO"
Multidisciplinar UFRJ-Macaé,2449,VALIDAÇÃO DE MÉTODO CROMATOGRÁFICO PARA DETERMINAÇÃO DE FLAVONOIDES DA VITEX POLYGAMA,"MARINA CARDOSO NEMITZ,MICHELLE FRAZãO MUZITANO,NATHALIA DA SILVA STOLLER,SHAFT CORRÊA PINTO,VITOR TODESCHINI"
Multidisciplinar UFRJ-Macaé,2460,Avaliação dos efeitos de derivados N−acilhidrazônicos no tônus vascular,"ANDREA LUZIA FERREIRA DE SOUZA,JAMILY RODRIGUES VOGAS,JULIANA MONTANI RAIMUNDO,LEANDRO LOUBACK DA SILVA,MARIA EDUARDA M. S. GARCIA"
Multidisciplinar UFRJ-Macaé,3481,ESTUDOS DOS EFEITOS DE AGROTÓXICOS (GLIFOSATO E ROTENONA) NOS FATORES DE COAGULAÇÃO SANGUÍNEA EM HUMANOS.,"BEATRIZ MENEGUSSI RAMALHO BENEVENUTT,FERNANDA MATA,LEONARDO PAES CINELLI"
Multidisciplinar UFRJ-Macaé,5464,Desenvolvimento de formulações semissólidas contendo propranolol e avaliação das características físicos−químicas,"ARÍDIO MATTOS JUNIOR,GABRIELLA TERRA RANGEL,JOYCE LEMOS FERREIRA LIMA,MARINA CARDOSO NEMITZ,MAXIMILIANO DA SILVA SANGOI,VITOR TODESCHINI"
Multidisciplinar UFRJ-Macaé,5488,Atividade Antioxidante de Novas Chalconas Sintéticas,"EVELYNN DALILA DO NASCIMENTO MELO,GUILHERME DA SILVA CALEFFI,JULIANE DA SILVA FALCãO,LEANDRO LOUBACK DA SILVA,MICHELLE FRAZãO MUZITANO,PAULA LIMA DO CARMO,PAULO ROBERTO RIBEIRO COSTA,VICTORIA SIMOES MARCARINI"
Multidisciplinar UFRJ-Macaé,294,PREPARO E CARACTERIZAÇÃO DE FILMES DE HPMC COM ÓLEO ESSENCIAL DE VISMIA CAYENNENSIS,"ANA BEATRIZ DE SA SIQUEIRA MACAHYBA,ANA LUCIA SHIGUIHARA,DOMINIQUE FERNANDES DE MOURA CARMO,EBERLANNY MORAES ROLIM,IVINA THAYNA MIRANDA,JORGE AMIM JUNIOR"
Multidisciplinar UFRJ-Macaé,1013,Síntese de hidrazidas halogenadas potencialmente ativas contra Leishmania infantum e L. amazonensis AUTORES E,"ANA LUISA PRAXEDES ARAUJO,EVANOEL CRIZANTO DE LIMA,LEANDRO LARA DE CARVALHO,MARCELLE BASTOS DA SILVA TERRA,TIAGO RODRIGUES NAVARRO"
