Local,Trabalho,Título,Autores/Orientadores
Centro de Filosofia e Ciencias Humanas,6734,MAQUINÁRIO DE PRODUÇÃO DE DESEJO: CONTÁGIO NEOFASCISTA E O ADOECIMENTO MENTAL AUTORES E,"JULIA VIEIRA DA SILVA BARBOSA,LUIZA TELES MASCARENHAS,RAFAEL DAMACENO DIAS,WALDENILSON TEIXEIRA RAMOS"
Centro de Filosofia e Ciencias Humanas,3332,INTELIGÊNCIA ARTIFICIAL: ASPECTOS SUBLIMINARES E SUBJETIVOS DA MENTE HUMANA. AUTORES E,"ARTHUR MEIRELLES BAGNO,LARISSA GALENO,MARIA LETICIA GALLUZZI NUNES,SIDNEY DE CASTRO OLIVEIRA"
Centro de Filosofia e Ciencias Humanas,5005,O CONCEITO DE INOVAÇÃO SOCIAL NA LITERATURA RECENTE: UMA META ANÁLISE DOS TRABALHOS PUBLICADOS NAS BASES SCIELO E PERIÓDICOS CAPES ENTRE 2011 E 2022.,"ARTUR PORTO TEIXEIRA,GUSTAVO COSTA DE SOUZA,JESSIKA DA SILVA FERNANDES"
Centro de Filosofia e Ciencias Humanas,5042,MARCOS NORMATIVOS NO MUNICÍPIO DE PETRÓPOLIS NO QUE CONCERNE ÀS INOVAÇÕES SOCIAIS,"ARTUR PORTO TEIXEIRA,GUSTAVO COSTA DE SOUZA,JESSIKA DA SILVA FERNANDES"
Centro de Filosofia e Ciencias Humanas,5763,A REGULAMENTAÇÃO INTERNACIONAL DA INTELIGÊNCIA ARTIFICIAL E DE SISTEMAS DE DECISÃO AUTÔNOMOS,"ISABELA MARQUES CHERFEN DE DEUS,JULIA MOREIRA AGUIAR DE BRITO,KENZO SOARES SETO"
Centro de Filosofia e Ciencias Humanas,2800,HISTÓRIA DO CURRÍCULO: INVESTIGANDO A INTEGRAÇÃO CURRICULAR NAS CIÊNCIAS E NOS ESTUDOS SOCIAIS NOS ANOS DE 1960,"GABRIEL BRASIL DE CARVALHO PEDRO,GABRIELLY SOARES DE MESQUITA,JULIA GUIMARAES BALTAR,MARCIA SERRA FERREIRA"
Centro de Filosofia e Ciencias Humanas,3890,"PROJETO FUNDÃO BIOLOGIA: O ENSINO DE CIÊNCIAS EM ESCOLAS, ATRAVÉS DE DINÂMICAS COM MATERIAIS BOTÂNICOS","BRUNA FIGUEIREDO DIAS,CLAIVERT VIEIRA FELIX,DAYANA MARIA SILVA SIMOES,JULIANA MARSICO CORREIA DA SILVA,MARCELO GONCALVES,MARIA LUIZA MIRA VALENTIM,VITÓRIA FABRÍCIA DE MORAIS ZWIRCHMAYR,WILLIAM CESAR DE OLIVEIRA VICENTE"
Centro de Filosofia e Ciencias Humanas,6458,"“ISSO É MUITO CARA DE PROFESSORA DE ARTE!” – INVESTIGAÇÕES SOBRE HABITUS PROFISSIONAL A PARTIR DE VIDAS, SABERES E PRÁTICAS DE DOCENTES EXPERIENTES DE ARTES PLÁSTICAS DA REDE PÚBLICA MUNICIPAL CARIOCA","MARIA DAS GRAÇAS CHAGAS DE ARRUDA NASCIMENTO,THAíS SPíNOLA AFONSECA"
Centro de Filosofia e Ciencias Humanas,6545,"EDUCAÇÃO, GEOGRAFIA E ARQUITETURA EM DIÁLOGO, O DELTA DA CONCEPÇÃO DE ESPAÇO. ONDE ESTÁ E ONDE FICA? QUAL A IMPORTÂNCIA DELA PARA A EDUCAÇÃO INFANTIL?","ANA ANGELITA,MARLITA ALVES ORDUñA"
Centro de Filosofia e Ciencias Humanas,256,A PANDEMIA DO COVID-19 E O APROFUNDAMENTO DAS EXPRESSÕES DA “QUESTÃO SOCIAL” NA EDUCAÇÃO PÚBLICA BRASILEIRA.,"AMABELE RODRIGUES FREIRE MONTAVONI PEREIRA,LILIAN ANGELICA DA SILVA SOUZA"
Centro de Filosofia e Ciencias Humanas,3901,“MAL-ESTAR NO RETORNO PRESENCIAL DAS ESCOLAS: PERDAS E GANHOS NA PALAVRA DE ADOLESCENTES”,"CRISTIANA CARNEIRO,ELINA PINHO BITTENCOURT,KARIN YASMIN VELOSO MÜLLER,MARCELE GUIMARÃES DA SILVA,ROBERTA DA SILVA FREIRE"
Centro de Filosofia e Ciencias Humanas,3990,OS DESAFIOS ENFRENTADOS EM SALA DE AULA PELAS PROFESSORAS APÓS A PANDEMIA AUTORES E,"LETICIA TAVARES CYRILLO,LUCIENE CERDAS,MARCELA NUNES DE SOUSA,NATHALIA FLEXA"
Centro de Filosofia e Ciencias Humanas,4746,REINVENTANDO PRÁTICAS: OS IMPACTOS E DESAFIOS DE PROFESSORES NO PÓS ISOLAMENTO SOCIAL NAS PRÁTICAS ALFABETIZADORAS,"ALVARO JORGE SANTOS DE CARVALHO,LUCIENE CERDAS"
Centro de Filosofia e Ciencias Humanas,161,A PARTICIPAÇÃO DAS ORGANIZAÇÕES DA SOCIEDADE CIVIL NAS POLÍTICAS NACIONAIS DE EDUCAÇÃO: O ESTUDO DE QUATRO CASOS,"ALICE FERREIRA,CAMILA LEITE DO NASCIMENTO,ROSANGELA CARRILO MORENO"
Centro de Filosofia e Ciencias Humanas,243,O PACTO NACIONAL PELA ALFABETIZAÇÃO NA IDADE CERTA NA ÓTICA FEDERAL: ENTRE O ESCRITO E O REALIZADO,"LUCIANO BARROS HÚNGARO DA GAMA,SILVINA JULIA FERNÁNDEZ"
Centro de Filosofia e Ciencias Humanas,1398,O PROGRAMA BUSCA ATIVA ESCOLAR NA REDE ESTADUAL DE ENSINO DO RIO DE JANEIRO AUTORES E,"ANA PIRES DO PRADO,DIANA CERDEIRA,LUIZ FELLIPE GARCIA CARNEIRO,MARIA COMES MUANIS,RODRIGO ROSISTOLATO"
Centro de Filosofia e Ciencias Humanas,2141,AS POLÍTICAS DE CICLOS NA SECRETARIA MUNICIPAL DE EDUCAÇÃO DO RIO DE JANEIRO AUTORES E,"ANA PIRES DO PRADO,LAYLA DO CARMO CRUZ DOS SANTOS"
Centro de Filosofia e Ciencias Humanas,4181,AFROPERSPECTIVA: CAMINHOS PARA SE REPENSAR O AMOR E O CAMPO DA AFETIVIDADE A PARTIR DAS VIVÊNCIAS E TEORIZAÇÃO DE INTELECTUAIS NEGRAS.,"DANIELA,GIOVANA XAVIER"
Centro de Filosofia e Ciencias Humanas,4871,A POPULARIZAÇÃO DA NÃO-MONOGAMIA EM TEMPOS NEOLIBERAIS: SINAIS DE RESISTÊNCIA OU ENGODO?,"GIULIANA VOLFZON MORDENTE,NATÁSSIA SALGUEIRO ROCHA"
Centro de Filosofia e Ciencias Humanas,5139,"SER MULHER PELO OLHAR ANCESTRAL DAS AVÓS: SABERES POPULARES, TRABALHO DOMÉSTICO E ENCANTARIAS","CAROLINE SOUZA DE OLIVEIRA MOURA,MIRELLA ROCHA"
Centro de Filosofia e Ciencias Humanas,4099,ESTADO PENAL E A PRÁTICA PROFISSIONAL DO SERVIÇO SOCIAL: DESAFIOS DE UMA PAUTA CONTEMPORÂNEA,"DEBORA HOLANDA LEITE MENEZES,LUANA CRISTINA ARAÚJO CARNEIRO"
Centro de Filosofia e Ciencias Humanas,4674,AS PRODUÇÕES DO SERVIÇO SOCIAL NO SOCIOJURÍDICO: REFLEXÕES SOBRE OS PRINCIPAIS TEMAS ESTUDADOS PELA CATEGORIA PROFISSIONAL,"ALENE DA PA BARROS,BRUNA WEICHERT COSTA DA SILVA PIRES,CARLOS HENRIQUE AZEVEDO LOPES PINHEIRO,DEBORA HOLANDA LEITE MENEZES,GABRIELE AMORIM CARDOSO,GEOVANNA MOTA MOURA,JULIANA LIMA PIRES,JULIANA PADILHA SUMRELL MIRANDA,KIMBERLY BHEATRIZ COSTA DE SOUZA,LARISSA DE AZEVEDO DE MOURA,LARISSA OLIVEIRA TEIXEIRA DOS SANTOS,LUANA CRISTINA ARAÚJO CARNEIRO,MARIA EDUARDA CORREA CARDOZO,MARIANNA LIMA GONÇALO DA SILVA,YASMIN CUNHA DE MENEZES"
Centro de Filosofia e Ciencias Humanas,4757,"O ""NOVO ENSINO MÉDIO"" COMO JANELA DE OPORTUNIDADE PARA A FORMAÇÃO DA FORÇA DE TRABALHO","AMANDA RODRIGUES GONCALVES,ANISAH,BRUNO GAWRYSZEWSKI,ISABELA FELIPPE DE OLIVEIRA,MATEUS ROCHA TERNIS"
Centro de Filosofia e Ciencias Humanas,5125,"TECNOLOGIA, TRABALHO E CUIDADO","AMANDA AZEVEDO NUNES,FERNANDA SANTOS ARAUJO,MARIANA CORDEIRO GONCALVES"
Centro de Filosofia e Ciencias Humanas,1159,O USO DAS MÍDIAS COMO ESPAÇOTEMPO DE DESINVIBLIZAÇÃO CURRICULAR AUTORES E,"GRAÇA REIS,VITORIA"
Centro de Filosofia e Ciencias Humanas,1661,OS DESAFIOS DA PRÁTICA “DOCENTE” INICIANTE EM UMA INTERVENÇÃO LITERÁRIA NO ENSINO FUNDAMENTAL I,"ANA LUIZA DA COSTA LIMA VIDAL,JAQUELINE DA SILVA ALMEIDA,LUDMILA THOMé DE ANDRADE,MAYARA FARIAS DE LIMA"
Centro de Filosofia e Ciencias Humanas,2997,"FORMAÇÃO DOCENTE, DIVERSIDADE E DIFERENÇA CULTURAL: UMA ANÁLISE A PARTIR DA PERSPECTIVA DECOLONIAL","GISELLE DA SILVA SANTOS,JANILCE DE OLIVEIRA CASTELLO,RITA DE CASSIA DE OLIIVEIRA E SILVA"
Centro de Filosofia e Ciencias Humanas,4950,HISTÓRIAS DO ESTÁGIO SUPERVISIONADO: CONHECENDO VIVÊNCIAS DOS PROEFESSORES ORIENTADORES DE ESTÁGIO,"FELIPE DE MOURA FERREIRA ZUMBA,MATHEUS SOUZA DE LIMA,ULISSES DIAS DA SILVA"
Centro de Filosofia e Ciencias Humanas,1584,ARTE DE TECER: O IMAGINÁRIO DA TECELAGEM E O TRABALHO FEMININO ENTRE A ICONOGRAFIA E A CULTURA MATERIAL,"LUNE GARCIA DE SOUZA BEZERRA,MARTA MEGA DE ANDRADE"
Centro de Filosofia e Ciencias Humanas,1719,O PERFIL EPISCOPAL NAS ATAS CONCILIARES VISIGÓTICAS DE TOLEDO III E SEVILHA I AUTORES E,"CLARA VIEIRA MARINHO DA COSTA,LEILA RODRIGUES DA SILVA"
Centro de Filosofia e Ciencias Humanas,2288,VERBETE : ELISABETH DA BOHEMIA,"CAROLINA ARAÚJO,ROBERTO SOARES DA CRUZ HASTENREITER,ULYSSES PINHEIRO"
Centro de Filosofia e Ciencias Humanas,6365,"A REPRESENTAÇÃO DOS VÂNDALOS COMO “PERSEGUIDORES” NA HISTÓRIA DA PERSEGUIÇÃO VÂNDALA, DE VICTOR DE VITA [CA. 488]","MARIA EDUARDA PEIXOTO,PAULO DUARTE SILVA"
Centro de Filosofia e Ciencias Humanas,2349,EXISTEM COMBINAÇÕES SEM LAÇOS? O PAPEL DOS VÍNCULOS NA CONSTRUÇÃO DE COMUNS AUTORES E,"LUAN GALL GAGLIARDI QUARESMA RAMOS,LUCIA RABELLO DE CASTRO,MICHAEL SANTANA DA PAZ"
Centro de Filosofia e Ciencias Humanas,3171,"OS GRUPOS DE LEITURA CONJUNTA COMO INSTRUMENTO DE FORMAÇÃO, GRUPALIZAÇÃO E CONSCIENTIZAÇÃO","ARTHUR DO COUTO DE PAULA,FILIPE BOECHAT,LANA ROMANO MOURA,LAURA PETRENKO DóRIA,MARCUS ALEXANDRE SOUZA DAS CHAGAS DE ALENCAR,MARIANNA FERREIRA RODRIGUES,VITOR AUTRAN BRAGA"
Centro de Filosofia e Ciencias Humanas,3666,ABORDAGENS DECOLONIAIS NOS ANOS INICIAS DO ENSINO FUNDAMENTAL,"GEOVANNA PATRIARCA DUVAL DOMINGOS,KAROLINE GONÇALVES DE SOUZA,RITA DE CASSIA DE OLIIVEIRA E SILVA"
Centro de Filosofia e Ciencias Humanas,3722,A NARRATIVA ENQUANTO PROCESSO FORMATIVO NAS CLASSES DE ALFABETIZAÇÃO DA EJA AUTORES E,"ANA PAULA DE ABREU COSTA DE MOURA,BEATRIZ DE LIMA PEQUENO,DEBORA DE OLIVEIRA SANT' ANNA,EDVANIA 35 FERREIRA BEZERRA,ISABELA PEREIRA BRAZ,MARIA CLEANI DA SILVA DA COSTA"
Centro de Filosofia e Ciencias Humanas,4273,"CAP LITERÁRIO 2022 - ""HÁ-BRAÇOS"": A FORÇA DO TRABALHO COLETIVO NA FORMAÇÃO DE LEITORES LITERÁRIOS","CRISTIANE MADANêLO,DEBORA SANTOS XIMENES DE MELO"
Centro de Filosofia e Ciencias Humanas,4416,POR UMA CIÊNCIA MAIS DIVERSA E INCLUSIVA: O ESTUDO DE FEMINISMOS E A COMPREENSÃO DA SUA IMPORTÂNCIA NA OCUPAÇÃO DE ESPAÇOS CIENTÍFICOS POR ESTUDANTES DA ESCOLA MUNICIPAL REVERENDO MARTIN LUTHER KING,"ANA LUIZA SOUZA DA SILVA,CRISTIANI DERNER VALENTE,DANULZIA GONçALVES DA SILVA VITORINO,DEBORA CRISTINA VIEIRA DE SIMAS,GABRIELA REZNIK,KARIN MENENDEZ-DELMESTRE,MARIA EDUARDA ANDRADE DE FREITAS,MARIA LUIZA CABRAL DE VASCONCELOS GUEIROS,SABRINA CATARINO BEZERRA DA SILVA"
Centro de Filosofia e Ciencias Humanas,4736,POR UMA CIÊNCIA MAIS DIVERSA E INCLUSIVA: ENGAJAMENTO DE MENINAS E MULHERES EM ESPAÇOS CIENTÍFICOS A PARTIR DE PESQUISA COM ALUNAS DE ESCOLAS DA REDE PÚBLICA DE ENSINO DO RJ,"CARLA MENDES MACIEL,CRISTIANI DERNER VALENTE,DANULZIA GONçALVES DA SILVA VITORINO,DEBORA CRISTINA VIEIRA DE SIMAS,GABRIELA REZNIK,HERMANN SCHIFFER FERNANDES,ISABEL VAN DER LEY LIMA,KARIN MENENDEZ-DELMESTRE,MARIA EDUARDA ANDRADE DE FREITAS,ROSANA MORAES"
Centro de Filosofia e Ciencias Humanas,5742,RODAS DE CONVERSA: OLHARES SOBRE O COTIDIANO NA EDUCAÇÃO BÁSICA EM ATIVIDADE EXTENSIONISTA,"MARINA SANTOS NUNES DE CAMPOS,RENATA LUCIA BAPTISTA FLORES,THIAGO PIRES DE AZEVEDO"
Centro de Filosofia e Ciencias Humanas,306,UM MERGULHO EM ÁGUAS PARADAS: RESSONÂNCIAS DE OFÉLIA NA POESIA CONTEMPORÂNEA AUTORES E,"ALINE DE ALMEIDA RODRIGUES,GABRIELLA MIKALOSKI PINTO DA SILVA,ISABELA DE SOUZA DE ALBUQUERQUE BEZERRA,THAíS SEABRA LEITE"
Centro de Filosofia e Ciencias Humanas,419,REPRESENTAÇÕES SOCIAIS DA DOENÇA EM MÁRIO DE ANDRADE,"ANDRé BOTELHO,PALOMA LEITE ANDRADE DE PAIVA FONSECA"
Centro de Filosofia e Ciencias Humanas,960,HISTÓRIA AMBIENTAL E ARQUEOLOGIA: INTERSEÇÕES E RELAÇÕES NOS ESTUDOS DA MATA ATLÂNTICA,"LISE FERNANDA SEDREZ,PEDRO GOMES MARIANO"
Centro de Filosofia e Ciencias Humanas,1086,L’ESPRIT REMUANT: O INDIVÍDUO TIPIFICADO DE ILLUSIONS PERDUES E A MUDANÇA DE PARADIGMA DA BILDUNG EM BALZAC,"ANALIA LICKER SILVA DE MELO,LUIZA LARANGEIRA DA SILVA MELLO"
Centro de Filosofia e Ciencias Humanas,2038,PERCY JACKSON E A MITOLOGIA GREGA: A LITERATURA INFANTOJUVENIL COMO UM FACILITADOR DO ENSINO DE HISTÓRIA ANTIGA,"ARYEILLA MOULIN PEREIRA,PEDRO VIEIRA DA SILVA PEIXOTO"
Centro de Filosofia e Ciencias Humanas,5175,"EUCLIDES AO LONGO DOS ANOS: O PROJETO DE EXTENSÃO ""FÓRUM EUCLIDES"" EM 2022 AUTORES E","ANABELLE LOIVOS CONSIDERA,CAROLINE FERREIRA,ROBERTA"
Centro de Filosofia e Ciencias Humanas,6053,FÓRUM_EUCLIDES,"ANABELLE LOIVOS CONSIDERA,IZADORA C B ABREU"
Centro de Filosofia e Ciencias Humanas,6124,HISTÓRIA ANTIGA E CONTEMPORANEIDADE: HOMERO E PERCY JACKSON SOB O VIÉS DA ESTÉTICA DA RECEPÇÃO,"BRUNA MORAES DA SILVA,MARCELLA ALCANTARA"
Centro de Filosofia e Ciencias Humanas,6165,O CHORO DE AQUILES,"FELIPE SOARES DE SOUZA,LORENA LOPES DA COSTA"
Centro de Filosofia e Ciencias Humanas,804,O OFÍCIO DAS REZADEIRAS DE TRADIÇÃO UM LEGADO ANCESTRAL PAUTADO NA CURA AUTORES E,"ANDRéA GONçALVES DA LUZ,CLAUDIA REINOSO ARAUJO DE CARVALHO,SAMIRA LIMA DA COSTA"
Centro de Filosofia e Ciencias Humanas,3106,CARTOGRAFIA DOS QUILOMBOS COLONIAIS: UM EXERCICIO DIGITAL,"ANA BEATRIZ LAMEGO VIANA,FLáVIO DOS SANTOS GOMES"
Centro de Filosofia e Ciencias Humanas,3307,LOGRADOUROS NEGROS: A PRESENÇA DE AFRICANOS E AFRODESCENDENTES NOS MORROS DA CONCEIÇÃO E DO VALONGO REGISTRADA EM NOTÍCIAS DO DIÁRIO DO RIO DE JANEIRO ENTRE 1820 E 1840. AUTORES E,"ANA GABRIELLA DOS SANTOS DE LIMA,ISIS SARAIVA LEÃO MEDINA,MONICA LIMA E SOUZA"
Centro de Filosofia e Ciencias Humanas,3314,NOOPOLÍTICA DO CONSUMO COMO DISPOSITIVO DE COLONIZAÇÃO: RESISTÊNCIAS E (RE) EXISTÊNCIAS NA ARTE INDÍGENA CONTEMPORÂNEA,"FREDERICO AUGUSTO TAVARES JUNIOR TAVARES,PATRÍCIA MAGALHÃES BEVILAQUA"
Centro de Filosofia e Ciencias Humanas,3577,O QUE É CULTURA? A CRIMINALIZAÇÃO DA PRODUÇÃO CULTURAL NAS FAVELAS CARIOCAS COMO FORMA DE EXTERMÍNIO DA POPULAÇÃO NEGRA.,"GRACYELLE COSTA FERREIRA,LIDIANE HELENA SILVA ALMEIDA DA ANUNCIACAO"
Centro de Filosofia e Ciencias Humanas,4935,SAINDO DOS TRILHOS - AS RUÍNAS DA RFFSA E AS MEMÓRIAS DOS ÚLTIMOS FERROVIÁRIOS DE CORINTO - MG.,"ANDREA CASA NOVA MAIA,WILLIAN SANTOS PEREIRA"
Centro de Filosofia e Ciencias Humanas,5224,NEM TUDO ESTÁ À VENDA: O CENTRO DE LANÇAMENTO DE ALCÂNTARA E A RELAÇÃO DOS QUILOMBOLAS COM O TERRITÓRIO.,"AMANDA SANTANA GUIMARAES,FERNANDA BARROS DOS SANTOS"
Centro de Filosofia e Ciencias Humanas,5586,A FAVELA EXPLICA: COMO ROMPER COM A PSICOLOGIA HISTORICAMENTE ELITISTA AUTORES E,"JESSICA MARQUES DOS SANTOS,MARIANA ALVES GONçALVES,RAYANE STEPHANY DOS SANTOS MAGALHAES"
Centro de Filosofia e Ciencias Humanas,1298,"FILOSOFIA, INFÂNCIA E EDUCAÇÃO ANTIFASCISTA","IGOR DOS SANTOS CALIXTO,LETíCIA GRACIANO CAVALCANTI,MARCIO JAREK"
Centro de Filosofia e Ciencias Humanas,2291,CURRÍCULOS PENSADOSPRATICADOS SOB A PERSPECTIVA DAS NARRATIVAS INFANTIS AUTORES E 36,"GRAÇA REIS,KARINA MARIA LIMA,MARIANA NATHALLY DOS SANTOS RAPHAEL,MARINA ROCHA"
Centro de Filosofia e Ciencias Humanas,2446,SER ADOLESCENTE SEM ESCOLA? REFLETINDO SOBRE O IMPACTO DO FECHAMENTO DAS ESCOLAS NO ADOLESCER.,"BEATRIZ BRASIL BARBOSA,CRISTIANA CARNEIRO,HILANA WEISZ,MYLLA ALVES DE LIMA PENA,RAQUEL NASCIMENTO PINHEIRO,THAYSA SILVA DOS SANTOS"
Centro de Filosofia e Ciencias Humanas,2865,ESCUTANDO JOVENS EM BUSCA DE UM FUTURO PROFISSIONAL: NOTAS SOBRE A VIOLÊNCIA DE ESTADO E SUAS REPERCUSSÕES TRAUMÁTICAS,"BEATRIZ MORAIS ADLER,EDUARDO PACHECO,JOANA ANDRADE DE MENEZES PINTO,PAULA NATAL MIGUEL,PERLA CALDAS KLAUTAU DE ARAUJO"
Centro de Filosofia e Ciencias Humanas,4360,"MERCADO, DISCIPLINA E FUTEBOL: CARACTERÍSTICAS E HIPÓTESES DE UMA DIFICIL CONCILIAÇÃO.","AMANDA COSTA DA SILVA,ANTONIO JORGE GONçALVES SOARES,ISABELLA GEOFFROY,PEDRO HENRIQUE LIMA SOARES"
Centro de Filosofia e Ciencias Humanas,4874,FIOS DE UMA TESSITURA EM REDE: A ESCOLA COMO PARTE DO CHAMADO SISTEMA DE GARANTIA DE DIREITOS À CRIANÇA E ADOLESCENTE,"ALANA CRISTINA DOS SANTOS MENDONçA,JOANA GARCIA"
Centro de Filosofia e Ciencias Humanas,5971,PSICOLOGIA E DIREITOS DA INFÂNCIA: IMPORTÂNCIA DO TRABALHO EM REDE PARA A CONVIVÊNCIA FAMILIAR,"FERNANDA BOTTARI LOBãO DOS SANTOS,FILIPE BOECHAT,HEBE SIGNORINI GONÇALVES,MARIA VICTORIA HAUER DE FIGUEIREDO,TATIANA OLIVEIRA MOREIRA"
Centro de Filosofia e Ciencias Humanas,6368,NARRATIVAS INFANTIS: O COTIDIANO COMO POTENCIALIZADOR DA RELAÇÃO COM AS CRIANÇAS AUTORES E,"CAROLINA ANDRADE A. DE FIGUEIREDO,LINDA MARIA CABRAL,PATRíCIA BARONI"
Centro de Filosofia e Ciencias Humanas,6525,DIÁLOGOS SOBRE JUVENTUDE E POLÍTICA,"ALANA CRISTINA DOS SANTOS MENDONçA,ANDRESSA AíSSA DE ALCâNTARA MOTA,JOANA GARCIA,LAYLA FERNANDA DA CUNHA TEIXEIRA DE MELO,MARINA DO SACRAMENTO VILELA"
Centro de Filosofia e Ciencias Humanas,1708,TRABALHO POR APLICATIVO E GÊNERO: UMA ANÁLISE DA EXPERIÊNCIA DE MULHERES MOTORISTAS POR APLICATIVO,"GABRIELA SIQUEIRA SALOMÃO,ROSA MARIA LEITE RIBEIRO PEDRO"
Centro de Filosofia e Ciencias Humanas,1743,CURSO DE CUIDADORES DA TERCEIRA IDADE: A ARTICULAÇÃO ENTRE A EXTENSÃO UNIVERSITÁRIA E OS MUNDOS DO TRABALHO,"LUCAS BARROSO REGO,MARIA MAGDALA VASCONCELOS DE ARAúJO SILVA,STELLA LIZ DA MATA BARBOSA"
Centro de Filosofia e Ciencias Humanas,3337,A PRECARIZAÇÃO DO TRABALHO NOS ANOS 2000 E AS JORNADAS DE JUNHO DE 2013: INTERLOCUÇÕES POSSÍVEIS,"EMANUELLE ANASTASSOPOULOS,RAFAEL BARROS VIEIRA"
Centro de Filosofia e Ciencias Humanas,3790,PRECARIZAÇÃO DO TRABALHO EM SAÚDE: UM OLHAR SOBRE OS RETROCESSOS NA GARANTIA DOS DIREITOS TRABALHISTAS.,"CRISTAL OLIVEIRA MONIZ DE ARAGÃO,DANIELA CRISTINA BELCHIOR MOTA,ELLEN VELOSO DE OLIVEIRA AMORIM,JOãO GUILHERME RODRIGUES DE OLIVEIRA DOS SANTOS,THALITA AURELIO DOS SANTOS"
Centro de Filosofia e Ciencias Humanas,4523,O “MOTIM DA FOME”: OS IMPACTOS DA GREVE GERAL DE 1962 NA BAIXADA FLUMINENSE AUTORES E,"LARISSA DE OLIVEIRA FARIAS,PAULO FONTES"
Centro de Filosofia e Ciencias Humanas,5095,PERFIL DOS CONTRIBUINTES E BENEFICIÁRIOS DA PREVIDÊNCIA SOCIAL BRASILEIRA AUTORES E,"EMILLY FELIX,JULIA BARROS DANNE,SILVINA GALIZIA"
Centro de Filosofia e Ciencias Humanas,5710,"TRABALHO E DIREITO EM TEMPOS DE PANDEMIA: RECONFIGURAÇÕES DAS PRÁTICAS LABORAIS, AÇÕES COLETIVAS E INTERRELAÇÕES ENTRE ATORES E INSTITUIÇÕES TRABALHISTAS","FELIPE SANTOS MATOS,MARCO AURÉLIO SILVA DE SANTANA"
Centro de Filosofia e Ciencias Humanas,5828,"REFLEXÕES SOBRE O TELETRABALHO, AVANÇO DAS TIC E OS REBATIMENTOS NO TRABALHO DE ASSISTENTES SOCIAIS JUDICIÁRIOS","LARISSA DE AZEVEDO DE MOURA,MOSSICLEIA MENDES DA SILVA,THAíS TONONI BATISTA"
Centro de Filosofia e Ciencias Humanas,1706,UM DEBATE ACERCA DA QUESTÃO DEMOCRÁTICA: A RELAÇÃO ENTRE DEMOCRACIA E SOCIALISMO NO PENSAMENTO DE CARLOS NELSON COUTINHO,"FÁTIMA DA SILVA GRAVE ORTIZ,JULIA DE SOUZA SANTOS TEIXEIRA"
Centro de Filosofia e Ciencias Humanas,2111,ANATOMIA DAS DIREITAS BRASILEIRAS – OS INTELECTUAIS DA ULTRADIREITA NO JORNAL FOLHA DE SÃO PAULO,"JORGE GOMES DE SOUZA CHALOUB,KAREN GUIMARAES BONFIM,LINCOLN SOUZA FERNANDES,NINA RIBEIRO DE OLIVEIRA"
Centro de Filosofia e Ciencias Humanas,2537,MINISTÉRIO PÚBLICO NO BANCO DOS RÉUS: O TRIBUNAL POPULAR E A BUSCA POR UMA SEGURANÇA PÚBLICA DEMOCRÁTICA E ANTIRRACISTA,"AMANDA BIANCOVILLI,DENISE OLIVEIRA GAMA,FERNANDA MARIA VIEIRA,MARISA SABINO SILVA DOMINICIANO,NOEMI VITóRIA NASCIMENTO MIGUEL.,THAMIRES AZEREDO CHAVES"
Centro de Filosofia e Ciencias Humanas,3497,ASCENSÃO DE THINK TANKS PRÓ-MERCADO NO BRASIL E A NOÇÃO DE DEMOCRACIA: O CASO DO MBL,"RODRIGO LOZER BITTENCOURT,THAIS FLORENCIO DE AGUIAR"
Centro de Filosofia e Ciencias Humanas,3726,O JORNAL NACIONAL E AS ELEIÇÕES DE 2022: MODOS DE DEFENDER A DEMOCRACIA AUTORES E,"ANDRESSA DE OLIVEIRA PINTO,JORGE GOMES DE SOUZA CHALOUB,MARIA LUIZA FRETHEIM QUEIROZ,PEDRO LUIZ LIMA"
Centro de Filosofia e Ciencias Humanas,4132,DISCURSO BOLSONARISTA EM PERSPECTIVA COMPARADA COM AS MANIFESTAÇÕES PRÓ-IMPEACHMENT (2015/2016),"ALLEGRA LEVANDOSKI,MAYRA GOULART DA SILVA"
Centro de Filosofia e Ciencias Humanas,4774,DEMOCRACIA BRASILEIRA: MONITORAMENTO ELEITORAL DO CAMPO DEMOCRÁTICO DE DIREITO EM 2022,"NATHáLIA JULIA DE SOUZA RIBEIRO,THAIS FLORENCIO DE AGUIAR"
Centro de Filosofia e Ciencias Humanas,5007,EVANGÉLICOS NAS ELEIÇÕES DE 2022: UMA DISPUTA DE NARRATIVAS ENTRE A MORAL E A ECONOMIA,"JOSUE MEDEIROS,MARIA CAROLINA CEZAR BARRETO,RENNAN DE MEDEIROS PIMENTEL"
Centro de Filosofia e Ciencias Humanas,5999,CONSERVADORISMO E SERVIÇO SOCIAL; DESAFIOS AO PROJETO PROFISSIONAL NA ATUALIDADE AUTORES E,"FÁTIMA DA SILVA GRAVE ORTIZ,GABRYELLA LUNA DO BOMFIM 37"
Centro de Filosofia e Ciencias Humanas,652,CONTRATEMPOS E AFLIÇÕES: CUIDADO E SOFRIMENTOS PSÍQUICOS FEMININOS EM UMA CLÍNICA DA FAMÍLIA DA ZONA NORTE CARIOCA,"CAMILO BARBOSA VENTURI,LAURA REBECCA MURRAY,LUANA PAPELBAUM MICMACHER"
