Local,Trabalho,Título,Autores/Orientadores
Centro de Filosofia e Ciencias Humanas,1285,"A solidão feminina em Nunca, raramente, às vezes, sempre","MARIA LUISA SENA DE MOURA,TATIANE CRUZ LEAL COSTA"
Centro de Filosofia e Ciencias Humanas,2100,A SUBREPRESENTAÇÃO SÁFICA NAS ADAPTAÇÕES CINEMATOGRÁFICAS DA OBRA LITERÁRIA A COR PÚRPURA,"ANNA MARINA. BARARÁ PINHEIRO,THAÍSSA MACÊDO DOS SANTOS"
Centro de Filosofia e Ciencias Humanas,2192,"A EMERGÊNCIA DO ""HOMEM NOVO"" MOÇAMBICANO: A FABRICAÇÃO DO CONCEITO ENTRE EDUCAÇÃO NACIONAL, PRODUÇÃO ECONÔMICA E A PROBLEMÁTICA DO INIMIGO INTERNO (1976-1983)","FILIPE RENOVATO BARBOSA,RAISSA BRESCIA DOS REIS"
Centro de Filosofia e Ciencias Humanas,2642,Joshua Reynolds e a reflexão sobre a Pintura no século XVIII,"JULIANA BEATRIZ ALMEIDA DE SOUZA,MEL RAMOS SERIZAWA WINGROVE"
Centro de Filosofia e Ciencias Humanas,4113,"BENEDICTUS SIT SOMNUS ISTE, CARISSIMA FILIA: UMA ANÁLISE COMPARATIVA DE CLARA DE ASSIS NO FILME FRANCESCO (1989) E NA LEGENDA SANCTAE CLARAE VIRGINIS","ANDRÉIA CRISTINA LOPES FRAZÃO DA SILVA,RODRIGO SALAMAO NASCIMENTO"
Centro de Filosofia e Ciencias Humanas,4397,EMANCIPAÇÃO FEMININA E O PROJETO DE NAÇÃO MOÇAMBICANO (1976),"MAYRA SAO JOSE CORSINO,RAISSA BRESCIA DOS REIS"
Centro de Filosofia e Ciencias Humanas,5528,FASCISMO E ANTIFASCISMO ENTRE MULHERES NO BRASIL E NA ITALIA: ANÁLISE DOS ANOS DE 1919-1939,"DANIELA XAVIER HAJ MUSSI,DANIELLA APARíCIO DOS ANJOS Pôster Virtual. CFCH113 Educação, Práticas Curriculares, Conhecimento Escolar | PEX.EXT.UNI.EPO.1027"
Centro de Filosofia e Ciencias Humanas,277,<p>Acesso e direito à educação no Brasil Império: Uma leitura a partir das produções filosóficas femininas no período pós−colonial</p>,"MARIA EDUARDA ARAUJO LIMA DE FARIAS,NASTASSJA SARAMAGO DE ARAUJO PUGLIESE"
Centro de Filosofia e Ciencias Humanas,2367,CARTOGRAFIAS DOS COLETIVOS ESTUDANTIS NA UFRJ - CURRÍCULOS HETEROTÓPICOS NA (TRANS)FORMAÇÃO UNIVERSITÁRIA,"GIOVANNA NOGUEIRA SANTOS,MÔNICA HOURI"
Centro de Filosofia e Ciencias Humanas,3690,PROFESSORES INICIANTES DE HISTÓRIA E INDUÇÃO PROFISSIONAL: DESAFIOS DE PESQUISA AUTORES E,"ANA CAROLINA DA SILVA LUZ,ANA MARIA MONTEIRO"
Centro de Filosofia e Ciencias Humanas,3779,CURRÍCULO DE CIÊNCIAS: AS PRÁTICAS CURRICULARES DE FORMAÇÃO DE PROFESSORES NO CONTEXTO ESCOLAR,"MARIA MARGARIDA PEREIRA DE LIMA GOMES,MARIANA CANELA DA SILVA,TÚLIO VIEIRA DOS SANTOS,VANESSA STEFANO MASQUIO"
Centro de Filosofia e Ciencias Humanas,3796,CURRÍCULO DE CIÊNCIAS E BIOLOGIA: INVESTIGANDO DISCURSOS SOBRE A EDUCAÇÃO SEXUAL NA PRODUÇÃO ACADÊMICA DO PROFBIO,"BEATRIZ MODESTO DA SILVA,JENIFFER EDOARDA FULGENCIO VIEIRA,MARCIA SERRA FERREIRA,ROSILAINE DE FÁTIMA WARDENSKI"
Centro de Filosofia e Ciencias Humanas,5383,PROJETO SUA ESCOLA TEM HISTÓRIA E O COLÉGIO ESTADUAL IGNÁCIO AZEVEDO DO AMARAL AUTORES E,"FLAVIA DE MOURA OSóRIO PEREIRA FREIRE,LARISSA DA SILVA CANDIDO VANDA,LIBANIA N XAVIER,LORENA OLIVEIRA DE ARAUJO,RÔMULO RODRIGUES MORAES QUEIROZ"
Centro de Filosofia e Ciencias Humanas,6162,Educação e Alteridade: Reflexões Filosóficas sobre Educação Pública e Saberes Populares. AUTORES E,"BEATRIZ SANTOS DE ABREU,CASSANDRA S PONTES"
Centro de Filosofia e Ciencias Humanas,6252,Diálogos entre Conhecimento histórico escolar e saber acadêmico nas experiências pedagógicas do Programa de Residência Pedagógica em História,"CLARA VIEIRA MARINHO DA COSTA,JULIANA BEATRIZ ALMEIDA DE SOUZA,KESSELLY FERREIRA DA SILVA,MARCUS SERRA MOREIRA PINTO JUNIOR,NELCIDES LEONARDO DE SOUZA DINIZ,RAFAEL PONTUAL SOUTO MAIOR TAVARES,RENATA DE LIMA DA SILVA PEREIRA"
Centro de Filosofia e Ciencias Humanas,6338,A IMPORT NCIA DA INTERDISCIPLINARIDADE ENTRE EDUCAÇÃO FÍSICA E SOCIOLOGIA DENTRO DE UM SUBPROJETO DE INICIAÇÃO À DOCÊNCIA,"JOYCE LOUBACK LOURENCO,MARCELLI DE AZEVEDO ARAUJO,MARCELO ANTONIO LOPES RAMOS,MICHELLE CARREIRAO GONCALVES,MIGUEL ATAIDE PINTO DA COSTA,PATRICIA BORGES DOS SANTOS"
Centro de Filosofia e Ciencias Humanas,6436,DESAFIOS METODOLÓGICOS PARA O ESTUDO DA HISTÓRIA DA CHINA NO BRASIL AUTORES E,"ANA BEATRIZ BATISTA PLÁCIDO,CLAUDIO COSTA PINHEIRO Pôster Virtual. CFCH114 Sofrimento, Violência, Cuidado | PEX.EXT.UNI.EPO.1028"
Centro de Filosofia e Ciencias Humanas,262,“A MINHA DOR É A DOR DE UM COLETIVO”: A ESCUTA PSICANALÍTICA DE MULHERES EM TERRITÓRIOS PERIFÉRICOS,"FERNANDA CANAVÊZ,HADASSA MARINELLO CORREA,RAYANA LIMA DE MENDONÇA,TAINARA LEAL BARRETO SORRENTINO ALVES"
Centro de Filosofia e Ciencias Humanas,1142,ESCUTAR O SUJEITO: O USO DO DIAGNÓSTICO ESTRUTURAL EM UM CAPS,"ANGéLICA BASTOS,LUCAS BOURDETTE FERREIRA"
Centro de Filosofia e Ciencias Humanas,1202,A QUESTÃO DO TRAUMÁTICO NOS ESTADOS LIMITES,"ALINE LANDEIRA STRAUBEL BELLO,MARTA REZENDE CARDOSO"
Centro de Filosofia e Ciencias Humanas,1254,A RELAÇÃO EU/OUTRO NOS ESTADOS LIMITES: UMA PROBLEMÁTICA FRONTEIRIÇA AUTORES E,"BRUNA GABRIELI SANTOS PAES,MARTA REZENDE CARDOSO"
Centro de Filosofia e Ciencias Humanas,2204,A MORTE VESTE FARDA: AS OPERAÇÕES POLICIAIS E O INIMIGO DE COR,"ALESSANDRA DE SANTANA PAIVA,FERNANDA BARROS DOS SANTOS,JAYANE VICENTE ARAUJO,LETICIA GABRIELA FERREIRA CESARIO,RAFAEL DO CARMO ELISIO"
Centro de Filosofia e Ciencias Humanas,4386,REFLEXÕES E DESAFIOS DO MANEJO CLÍNICO À LUZ DA TEORIA PSICANALÍTICA. AUTORES E,"ANNA CAROLINA LO BIANCO CLEMENTINO,CASSIA SOUZA DOS SANTOS"
Centro de Filosofia e Ciencias Humanas,5135,TRATAMENTO COGNITIVO-COMPORTAMENTAL ON-LINE PARA MULHERES SOBREVIVENTES DE ABUSO SEXUAL COM TEPT E TEPT COMPLEXO: UM ENSAIO ABERTO,"CAROLINA DE MIRANDA SPIRITO,JULIANA FOLASHADE VIEIRA FELDER,MARIA LUIZA CASTRO SOUZA,PAULA RUI VENTURA,TâNIA FAGUNDES MACEDO,VICTORIA NOGUEIRA FRAGOSO"
Centro de Filosofia e Ciencias Humanas,5626,LUTO E PERDA PERINATAL GEMELAR: UMA REVISÃO NARRATIVA,"ANA CRISTINA BARROS DA CUNHA,EVELYN GONCALVES FREIRES CELESTINO,JULIANA DE MORAIS PERES,LORENA SOARES DE PAIVA SILVA"
Centro de Filosofia e Ciencias Humanas,5645,Padlet: condensando encontros da prática psi em oficinas no Centros de Convivência AUTORES E,"ELLEN NASCIMENTO DA SILVA,LUANA CHRISTINA ALMEIDA DOS SANTOS,MARCUS VINICIUS SOUZA,PABLO MARQUES DE ALBUQUERQUE,THIAGO BENEDITO LIVRAMENTO MELICIO"
Centro de Filosofia e Ciencias Humanas,5760,Extremismo performático: sociabilidade e violência dos chans brasileiros às panelas de Discord AUTORES E,"BIANCA ALEGRIA MENIUK,LEANDRO NOGUEIRA DA SILVA LOURO,MICHEL GHERMAN,OLGA CHRISTINA DE OLIVEIRA ZUNINO"
Centro de Filosofia e Ciencias Humanas,6241,<p>O vínculo com os usuários e as perdas: sofrimentos vividos por profissionais de saúde</p> AUTORES E,"CRISTAL OLIVEIRA MONIZ DE ARAGÃO,DEBORA HOLANDA LEITE MENEZES,JOÃO PEDRO MARQUES CARDOSO DE SOUZA,MARIA EDUARDA DE AMORIM SOUSA,MARIA KATIA,MARIANA RAMOS,VINICIUS JOSÉ SANTOS DE ALMEIDA Pôster Virtual. CFCH115 Intelectuais, Questões Raciais, Escravidão | PEX.EXT.UNI.EPO.1029"
Centro de Filosofia e Ciencias Humanas,294,JAMES WATSON WEBB E AS RELAÇÕES DIPLÓMATICAS BRASIL-ESTADOS UNIDOS (1861-1869) AUTORES E,"GIOVANA FARIAS SOUSA,VITOR IZECKSOHN"
Centro de Filosofia e Ciencias Humanas,2261,A MARÉ ABOLICIONISTA: A GREVE DOS JANGADEIROS E CATRAIEIROS CONTRA O TRÁFICO DE ESCRAVIZADOS NAS PROVÍNCIAS DO CEARÁ E AMAZONAS (1881-1884),"FLáVIO DOS SANTOS GOMES,LUSIRENE CELESTINO FRANCA"
Centro de Filosofia e Ciencias Humanas,3705,JAYME CLARANA GIL EM MEIO ÀS CIRCULAÇÕES INTELECTUAIS ENTRE BRASIL E CARIBE AUTORES E,"ANDRE VEIGA BITTENCOURT,ROSIANE BRAGA DA SILVA"
Centro de Filosofia e Ciencias Humanas,4151,"ESCRAVOS, FORROS E SENHORES: A LÓGICA DA SOCIEDADE ESCRAVISTA EM PIEDADE DE IGUAÇU (1757 - 1798) UM ESTUDO ATRAVÉS DA MICRO-HISTÓRIA ITALIANA","JOAO FRAGOSO,MONIQUE DA SILVA GUIMARãES"
Centro de Filosofia e Ciencias Humanas,4685,SHERMAN'S SPECIAL FIELD ORDERS N° 15: A DISTRIBUIÇÃO DE TERRAS PARA RECÉM LIBERTOS NO SUL DOS ESTADOS UNIDOS (1865),"BEATRIZ ALVES DE BRITO,GABRIEL ALADRÉN"
Centro de Filosofia e Ciencias Humanas,4747,REDES INTELECTUAIS EM MEADOS DO SÉCULO XX: UM DIÁLOGO ENTRE ÁFRICA E AMÉRICA LATINA A PARTIR DA TRAJETÓRIA EXILIAR DE RENÉ DEPESTRE,"LORENA DE SOUZA COSTA,RAISSA BRESCIA DOS REIS"
Centro de Filosofia e Ciencias Humanas,5123,INVISIBILIDADE DA ESCRAVIDÃO INDÍGENA NA FREGUESIA DE NOSSA SENHORA DA PIEDADE DE IGUASSÚ (SÉCULOS XVII E XVIII),"CESAR LEMOS,VIVIANE DOS SANTOS BARRADAS"
Centro de Filosofia e Ciencias Humanas,5309,"BRASIL E ESTADOS UNIDOS: GUERRA CIVIL, UM PARECER DE JAMES WATSON WEBB. AUTORES E","BEATRIZ ALVES DE BRITO,VITOR IZECKSOHN"
Centro de Filosofia e Ciencias Humanas,6122,"""PENSAR NAGÔ"" E LITERATURA","FERNANDO JOSÉ DE SANTORO MOREIRA,ROBERTO DOS SANTOS PASSOS"
Centro de Filosofia e Ciencias Humanas,6311,Literatura e vida escrava: biografias históricas de escravizados do século XIX,"MARIA LUIZA SILVA ALVES,MARIALVA CARLOS BARBOSA,TAINA AMADOR JUNQUEIRA Pôster Virtual. CFCH116 Pensamento Social, Relações Raciais, Divulgação Científica | PEX.EXT.UNI.EPO.1030"
Centro de Filosofia e Ciencias Humanas,1413,HISTÓRIA ORAL TEMÁTICA SOBRE AS ESCOLAS DE SAMBA DO RIO DE JANEIRO: O OLHAR DE UM SAMBISTA DA IMPERATRIZ LEOPOLDINENSE,"ANA CLARA FREITAS DE BRITO SOARES,ANDREA CASA NOVA MAIA,LETICIA SINHORELLI BENTO DE OLIVEIRA"
Centro de Filosofia e Ciencias Humanas,2134,CIÊNCIA NACIONAL E COLONIALISMO CIENTÍFICO: CARLOS CHAGAS FILHO NA UNESCO AUTORES E,"ANDRE VEIGA BITTENCOURT,ARIEL DE OLIVEIRA LUCENA"
Centro de Filosofia e Ciencias Humanas,2228,REVERBERAÇÕES DA BANALIDADE DO MAL: A APLICABILIDADE DO CONCEITO ARENDTIANO NO CASO KISSINGER,"CAROLINE FERREIRA VILANOVA,VINICIUS AURELIO LIEBEL"
Centro de Filosofia e Ciencias Humanas,3733,O Projeto Democracia de Massas e a Estratégia Democrático Popular como caminho para o socialismo AUTORES E,"ADRIELLE CAMPELO CAMPOS,FÁTIMA DA SILVA GRAVE ORTIZ 28"
Centro de Filosofia e Ciencias Humanas,3849,"IDADE MÉDIA: DIVULGAÇÃO CIENTÍFICA - ARTICULANDO ENSINO, PESQUISA E EXTENSÃO AUTORES E","ANDRÉIA CRISTINA LOPES FRAZÃO DA SILVA,GABRIELA RIBEIRO VILLABOIM SANTOS,PAULO DUARTE SILVA,PAULO HENRIQUE DE CARVALHO PACHÁ"
Centro de Filosofia e Ciencias Humanas,4271,A SOCIOLOGIA NA IMPRENSA: UMA ANÁLISE COMPARATIVA DAS REDES DE COCITAÇÂO DE FLORESTAN FERNANDES E GUERREIRO RAMOS NOS JORNAIS DA DÉCADA DE 1950 NO BRASIL,"ANTONIO DA SILVEIRA BRASIL JUNIOR,GABRIEL MEIHOUB BERLANDI,JULIANA LAGE ZAMBONI,LAVINIA PONSO E VASCONCELOS"
Centro de Filosofia e Ciencias Humanas,5766,LEHMT-UFRJ NAS REDES: DIVULGAÇÃO CIENTÍFICA NAS REDES SOCIAIS A PARTIR DE RECURSOS GRÁFICOS E AUDIOVISUAIS,"BRENDA DA CUNHA DIAS,EDUARDA GABRIELLE DE ALMEIDA OLIMPIO,PAULO FONTES"
Centro de Filosofia e Ciencias Humanas,5920,<p>O ACESSO À EDUCAÇÃO NO QUILOMBO DA ILHA DA MARAMBAIA</p>,"ALINE CALDEIRA LOPES,CARINA DOS SANTOS MAGALHãES,MARIANA CARDOSO BRANCO,MIRELLA DOS SANTOS KUCZMENDA,RAYANE NUNES DE PAULA"
Centro de Filosofia e Ciencias Humanas,6487,SINDICALISTAS NEGROS NA REPÚBLICA SINDICAL: RELAÇÕES RACIAIS E TRABALHO EM SÃO PAULO E RIO DE JANEIRO (1945-1964),"FELIPE SABINO CRISPIM MAIA,PAULO FONTES,RAQUEL DA SILVA SOUZA DO NASCIMENTO"
Centro de Filosofia e Ciencias Humanas,6505,<p>CIENTISTAS NEGRAS E MUSAS DE CALENDÁRIO: ESTRATÉGIAS DE DIVULGAÇÃO CIENTÍFICA</p>,"ANA LÚCIA NUNES DE SOUSA,BáRBARA VALENTINE BARBOZA DOS SANTOS SILVA,CLARA CARVALHO DO NASCIMENTO,ESTELA TARGINO DO NASCIMENTO PEDRO,GEOVANA MARQUES DOS SANTOS,LOHRENE DE LIMA DA SILVA NAVEGANTES,LUCIANA FERRARI ESPíNDOLA CABRAL,MARIA EDUARDA GONÇALVES RODRIGUES Apresentação de Vídeo. CFCH85 Educação, Cidade, Cultura | PEX.EXT.UNI.VID.1090"
Centro de Filosofia e Ciencias Humanas,731,<p>AGROECOLOGIA ATRELADA AO CURRÍCULO ESCOLAR: ARMADILHAS CROMÁTICAS PARA O COMBATE À MOSCA DA LARVA MINADORA &lpar;LIRIOMYZA SP.&rpar;</p>,"ANA LUCIA DO AMARAL VENDRAMINI,HELOISA DE CAMARGO TOZATO,HELOISA TEIXEIRA FIRMO,RENEE CORREIA ROCHA,YAYENCA YLLAS FRACHIA"
Centro de Filosofia e Ciencias Humanas,1020,'HISTÓRIAS DO RECREIO': EXPERIÊNCIAS COLETIVAS DE CRIANÇAS NA ESCOLA A PARTIR DA CONSTRUÇÃO DE UM RAP,"DAVI ALVES DE ABREU,FLáVIA PEREIRA CHRISPINO,JULIA JUNQUEIRA CASTILLO,LUCIA RABELLO DE CASTRO,SOPHIA AGUIAR GIMENEZ CORRÊA"
Centro de Filosofia e Ciencias Humanas,1107,“QUAL A IMPORTÂNCIA DO RECREIO?” AS CRIANÇAS ENTREVISTAM SUAS PROFESORAS/ES AUTORES E,"LARA DE OLIVEIRA MOREIRA,LUCIA RABELLO DE CASTRO,PEDRO SÁ CAMPELLO QUEIROZ,SOFIA MITIE KANASHIRO MANZATTO"
Centro de Filosofia e Ciencias Humanas,1186,"""VAMOS FALAR SOBRE O RECREIO?"": A VISIBILIZAÇÃO DE UMA PAUTA POLÍTICA DOS ESTUDANTES","ANA LETICIA LIMA SILVA,GIESELA MARIA SCHOPKE MARQUES TALON,LUCAS ARAUJO DE JESUS MEIRELES DE ABREU,LUCIA RABELLO DE CASTRO"
Centro de Filosofia e Ciencias Humanas,1580,"O MANGUEZAL PERTO DA MINHA ESCOLA: SEQUÊNCIA DIDÁTICA INTEGRADA NO ESTUDO DA LAGOA RODRIGO DE FREITAS, NO RIO DE JANEIRO","CHIMENIA SCZESNY LOCHI,HELOISA DE CAMARGO TOZATO,HELOISA TEIXEIRA FIRMO,MARILENE NEVES DA SILVA,YAYENCA YLLAS FRACHIA"
Centro de Filosofia e Ciencias Humanas,1647,<p>Poesias Indígenas: um olhar interpretativo das crianças do quarto ano do Ensino Fundamental</p> AUTORES E,"ANDREA MULLER GARCEZ,MARCELA NUNES DE SOUSA,MARCELA OLIVEIRA DE MEDEIROS,PRISCILA ANDRADE MAGALHÃES RODRIGUES,PRISCILA CORDEIRO DE ALMEIDA,TAINÁ DIAS DA SILVA"
Centro de Filosofia e Ciencias Humanas,4379,EXPERIÊNCIAS DA RESIDÊNCIA PEDAGÓGICA: CAMINHOS PARA A CONSTRUÇÃO DE UM E-BOOK NO CONTEXTO DA ALFABETIZAÇÃO PÓS-PANDEMIA,"KETLLYN PEREIRA DA SILVA COUTO,MARIA CLARA ROCHA CASAL,MICHELLY VIEIRA DA SILVA,NATALIA,PRISCILA ANDRADE MAGALHÃES RODRIGUES,ROSEMARY BARBEITO PAIS,VANESSA SARAIVA RIBEIRO DA SILVA"
Centro de Filosofia e Ciencias Humanas,5735,"<p>BANDA PUNK, ROLÊ UNDERGROUND, UM FILME DA REPRESSÃO</p>","EVELYN CHRISTINE DA SILVA MATOS,TATIANA BRAGA BACAL"
Centro de Filosofia e Ciencias Humanas,6165,DOCUMENTÁRIO 1: O SUSTO DO AMANHÃ,"LIDIANE MORAES BUECHEN LEMOS,MONICA PEREIRA DOS SANTOS,QUEZIA ALVES MARTINS Pôster Virtual. CFCH106 Imprensa, Mídias, Redes Sociais | PEX.EXT.UNI.EPO.1020"
Centro de Filosofia e Ciencias Humanas,261,"CONEXÕES ATLÂNTICAS E IDENTIDADES AFRICANAS: JORNAIS E FUGAS EM PERNAMBUCO, 1820-1840","CAROLINA GONCALVES DE PONTES,FLáVIO DOS SANTOS GOMES"
Centro de Filosofia e Ciencias Humanas,699,A CRÍTICA JOCOSA EM JORNAIS POPULARES: REPRESENTAÇÕES SOBRE OS PERSONAGENS DA “VIOLÊNCIA URBANA” NO RIO DE JANEIRO,"ALEXANDRE WERNECK,GUILHERME SCALA BARROSO DOS SANTOS,LARA MEL SOARES DI LETA"
Centro de Filosofia e Ciencias Humanas,762,"Livro “TVs Universitárias, digitalização e democracia”","ANA BEATRIZ,CARINE FELKL PREVEDELLO,DANTY ALVES SILVA,LORENZO MELLO DA SILVA,MANUELA CRISTINA DE SANT ANNA SOUZA"
Centro de Filosofia e Ciencias Humanas,1204,INTEGRAÇÕES PELO DIGITAL: UMA ANÁLISE DOS IMPACTOS PROMOVIDOS PELA PRODUÇÃO DE CONTEÚDO VOLTADO PARA A LIBRAS NAS REDES SOCIAIS,"LAURA MATTES LAGRANGE,RENATA CARDOSO DE SÁ RIBEIRO RAZUCK"
Centro de Filosofia e Ciencias Humanas,1268,PAISAGENS FLUMINENSES NA REVISTA ILUSTRADA “EU SEI TUDO”,"ANDREA CASA NOVA MAIA,PEDRO ARREGUY ROMAO SA FERREIRA"
Centro de Filosofia e Ciencias Humanas,3479,VIVENCIAS DE GÊNERO E SEXUALIDADE DENTRO DO TIKTOK,"ANNA MARINA. BARARÁ PINHEIRO,FERNANDA VIEIRA DE CARVALHO"
Centro de Filosofia e Ciencias Humanas,3843,IMPRENSA NO BRASIL REPÚBLICA: A INFLUÊNCIA DOS EDITORES NA REVISTA EU SEI TUDO AUTORES E,"ANDREA CASA NOVA MAIA,BEATRIZ OLIVEIRA DA COSTA,CRISTAL DE MACEDO OLIVEIRA ROSA"
Centro de Filosofia e Ciencias Humanas,5996,O DIÁLOGO POR MEIO DA COMUNICAÇÃO DIGITAL NA EDUCAÇÃO DE JOVENS E ADULTOS AUTORES E,"ANA PAULA DE ABREU COSTA DE MOURA,ANNA ROSA MAGALHÃES DE OLIVEIRA DA CRUZ,GABRIELLE GOMES 29 RIBEIRO,ISABELA EBEL LOPES,MARIANA SANTIAGO DA SILVA,MÍDIAN LENA PEREIRA PRESSATO"
Centro de Filosofia e Ciencias Humanas,6530,Mostrando a UFRJ por dentro,"CARINE FELKL PREVEDELLO,JOãO VITOR PRUDENTE DOS SANTOS,KAREN MONTEIRO DOS SANTOS,LUCIANO OLIVIERI"
Centro de Filosofia e Ciencias Humanas,6611,TELEJORNAL UNIVERSITÁRIO COMO VOZ DA DIVERSIDADE E TRANSFORMAÇÃO SOCIAL AUTORES E,"CARINE FELKL PREVEDELLO,KAREN MONTEIRO DOS SANTOS,LUCIANO OLIVIERI,RICHARDISON BARROS PEREIRA Pôster Virtual. CFCH107 Saúde, Subjetividades | PEX.EXT.UNI.EPO.1021"
Centro de Filosofia e Ciencias Humanas,834,DESTINOS DA CLÍNICA NOS ESTADOS LIMTES,"ALINE LANDEIRA STRAUBEL BELLO,BRUNA GABRIELI SANTOS PAES,CAIO MOREIRA DOS SANTOS,GABRIELA COUTINHO DOS SANTOS SILVEIRA,MARTA REZENDE CARDOSO"
Centro de Filosofia e Ciencias Humanas,1126,AUTISMO E SAÚDE MENTAL: QUAL O LUGAR DO AUTISTA NA REDE DE ATENÇÃO PSICOSSOCIAL AUTORES E,"ANGéLICA BASTOS,MARIA JULIA DE BARROS ALMEIDA"
Centro de Filosofia e Ciencias Humanas,1345,O PAPEL DA ESCUTA PSICANALÍTICA FRENTE A (IN)SUPORTABILIDADE DA DOR NO AMBIENTE HOSPITALAR,"ANNA CAROLINA LO BIANCO CLEMENTINO,MARIA CLARA FREZE DE PAULA SILVA"
Centro de Filosofia e Ciencias Humanas,1590,TRAVESSIA DA ADOLESCÊNCIA HOJE: ALGUNS ASPECTOS,"ISIS MOREIRA MOURA,MARTA REZENDE CARDOSO"
Centro de Filosofia e Ciencias Humanas,2021,INSEMINAÇÃO CASEIRA E MATERNIDADE LÉSBICA: UMA REVISÃO INTEGRATIVA DA LITERATURA NACIONAL,"ANA CRISTINA BARROS DA CUNHA,BRUNA M R RODRIGUES,DANIELA TATIANA SANABRIA ALVAREZ,LAURA GIACHETO BORGES,MARCIA LEONARDI BALDISSEROTTO"
Centro de Filosofia e Ciencias Humanas,2972,DESAFIOS ENFRENTADOS POR GESTANTES COM TRANSTORNO DO ESPECTRO AUTISTA E POSSIBILIDADES DE INTERVENÇÕES EM PSICOLOGIA,"DANIELLE PINHEIRO MARTINS,PAULA BRONSTEIN PASSARO,PRISCILA DO NASCIMENTO MARQUES"
Centro de Filosofia e Ciencias Humanas,5391,A Implementação dos Centros de Atenção Multidisciplinar Integrado (CAMI) e a Promoção de Práticas de Cuidado: Análise do Projeto de Extensão na AP 3.1,"ANDRE CAESAR GOMES GONCALVES,ANTONIO LARA RESENDE RIBEIRO,FERNANDA RODRIGUES,GEORGIA JANTORNO,LEONARDO ALVAREZ SANTOS,SIMONE DE SOUZA PIRES,TAYNá LEONARDO DA SILVA"
Centro de Filosofia e Ciencias Humanas,5856,Distraídos Venceremos: O Impacto da Academia Carioca na promoção de saúde dos idosos no Jacarezinho,"CRISTAL OLIVEIRA MONIZ DE ARAGÃO,EMILY LOPES MACIEL,ISABELLA MALIZIA,KETHLEN CRISTINA CASEMIRO DE OLIVEIRA FERNANDES,VALERIA FERREIRA ROMANO"
Centro de Filosofia e Ciencias Humanas,6117,Caracterização neuropsicológica do TDAH na idade adulta,"FABIOLA ANDREIA DE OLIVEIRA DOURADO,JÉSSICA PINHEIRO DE FREITAS,PRISCILA DO NASCIMENTO MARQUES,ROSIND MARTINS OLIVEIRA"
Centro de Filosofia e Ciencias Humanas,6495,AS LATINAS: UMA ANÁLISE SOBRE OS REFLEXOS PSICOLÓGICOS ORIUNDOS DA COLONIALIDADE DO PODER,"ALESSANDRA DE SANTANA PAIVA,FERNANDA BARROS DOS SANTOS,JAYANE VICENTE ARAUJO,LETICIA GABRIELA FERREIRA CESARIO,RAFAEL DO CARMO ELISIO,VICTORIA ELIZIÁRIO DE CASTILHO Pôster Virtual. CFCH108 Cognição, Psicologia, Laço Social | PEX.EXT.UNI.EPO.1022"
Centro de Filosofia e Ciencias Humanas,1588,O CLUBE DO LIVRO: UMA INTERVENÇÃO PSICANALÍTICA NA ESCOLA,"EMANUELE CAMILLE FLORINDO,LAURA BRAGIÃO SILVA,MARIANA DE ALMEIDA NOGUEIRA REDMOND,PERLA KLAUTAU"
Centro de Filosofia e Ciencias Humanas,3357,E SE EU ERRAR? INVESTIGAÇÕES SOBRE O ERRO E SUA RELEVÂNCIA NO ENSINO E APRENDIZAGEM DE MATEMÁTICA NOS ANOS INICIAIS,"ANDRÉ LUIZ REGIS DE OLIVEIRA,THIAGO DE OLIVEIRA DOS ANJOS"
Centro de Filosofia e Ciencias Humanas,4320,"APRENDIZAGEM, LEITURA E ESCRITA NO PÓS-PANDEMIA: ANÁLISE DO PERFIL DE LEITURA E ESCRITA DE UM GRUPO DE CRIANÇAS COM QUEIXA DE DIFICULDADE DE APRENDIZAGEM.","CAMILA SILVA GOMES DE JESUS,GABRIELLE TERTULINO DE FIGUEIRÊDO,GIOVANNA BORBA JORDAO,MARIA HELOIZA SILVA TOMAIZ,PRISCILA DO NASCIMENTO MARQUES,RODRIGO MENDONCA GOMES"
Centro de Filosofia e Ciencias Humanas,4354,ASPECTOS COGNITIVOS DO TRANSTORNO DO ESPECTRO AUTISTA: ASSOCIAÇÕES ENTRE MEDIDAS NEUROPSICOLÓGICAS DE TEORIA DA MENTE E MEMÓRIA DE TRABALHO EM CRIANÇAS E ADOLESCENTES AUTISTAS AUTORES E,"PRISCILA DO NASCIMENTO MARQUES,VITóRIA DE PAULA MENEZES LUCAS"
Centro de Filosofia e Ciencias Humanas,4731,Da Rede ao Laço: (Des)Amarrando a Psicologia à Rua,"DANIELA CRISTINA BELCHIOR MOTA,LAURA PETRENKO DóRIA,MARIA JULIA PERRENOUD VITORINO"
Centro de Filosofia e Ciencias Humanas,5455,EFEITOS COGNITIVOS DO USO DA AYAHUASCA: UM ESTUDO USANDO AVALIAÇÃO PSICOMÉTRICA E ANÁLISE QUANTITATIVA DO DISCURSO,"DIEGO AUGSUSTO SOARES,LUIZA HELENA DA FONSECA LIMA,MATHEUS BRITO DE OLIVEIRA,MYLLENE LUIZA VIEIRA LOPES,TIAGO ARRUDA SANCHEZ"
