Local,Trabalho,Título,Autores/Participantes
Centro de Ciencias da Saúde,5720,A PELE FALA: COMO O SISTEMA NERVOSO CENTRAL PODE PARTICIPAR NA ETIOPATOGENIA DA PSORÍASE,"BRENDHA LEANDRO DOS SANTOS,JOAO RICARDO LACERDA DE MENEZES"
Centro de Ciencias da Saúde,450,EXPOSIÇÃO À MICROCISTINA-LR PREJUDICA A MECÂNICA RESPIRATÓRIA E REDUZ DISFUNÇÃO NO METABOLISMO DE GLICOSE EM CAMUNDONGOS OBESOS.,"KARINA YEUNG,DAYENE FERNANDES,CAMILLA FERREIRA VALLADARES BARANDAS,WALTER ZIN"
Centro de Ciencias da Saúde,4756,COMPARAÇÃO DO FLUXO DE AR EM RACKS VENTILADOS E ESTANTES COM CAIXAS ABERTAS EM BIOTÉRIO,"MARCEL FRAJBLAT,MICHELLE GUIMARãES DOS SANTOS CUNHA,LUIZ BERBERT,MARIANA BOECHAT DE ABREU"
Centro de Ciencias da Saúde,2076,INOSINA ESTIMULA A RECUPERAÇÃO FUNCIONAL DE CAMUNDONGOS APÓS LESÃO POR ESMAGAMENTO DO NERVO ISQUIÁTICO,"ANA CAROLINA SANTOS NOGUEIRA,JULIANA ALMEIDA,TIAGO BASTOS TABOADA,FELLIPE SOARES DOS SANTOS CARDOSO,ANA MARIA BLANCO MARTINEZ,FERNANDA ALMEIDA"
Centro de Ciencias da Saúde,982,DISFUNÇÃO DIAFRAGMÁTICA EM MODELO EXPERIMENTAL DE OBESIDADE: IMPACTO DO METABOLISMO ENERGÉTICO MITOCONDRIAL.,"JENNIFER MACHADO MENDES,LIGIA MAIA,NAZARETH DE NOVAES ROCHA,WAGNER SEIXAS DA SILVA,FLAVIA FONSECA BLOISE,PEDRO LEME SILVA,PATRICIA RIEKEN MACEDO ROCCO,GISELE CAMARGO RODRIGUES"
Centro de Ciencias da Saúde,6002,DISSECÇÃO CADAVÉRICA COMO PRÁTICA PEDAGÓGICA OBSOLETA SOBRE A ÓTICA DO ENSINO E PESQUISA?,"GUILHERME BUSTAMANTE DE MAGALHÃES ARAUJO,SANDRA KONIG,LUIZ ALBERTO DINIZ NASCIMENTO"
Centro de Ciencias da Saúde,4012,REPERCUSSÃO FUNCIONAL E MORFOLÓGICA DE DIFERENTES DOSES DE CÉLULAS-TRONCO MESENQUIMAIS INJETADAS POR VIA INTRAPERITONEAL EM UM MODELO DE LESÃO COMPRESSIVA DA MEDULA ESPINAL DE CAMUNDONGOS.,"TIAGO BASTOS TABOADA,ANA CAROLINA SANTOS NOGUEIRA,JULIANA ALMEIDA,FELLIPE SOARES DOS SANTOS CARDOSO,BRUNA DOS SANTOS RAMALHO,FERNANDA MARTINS ALMEIDA,ANA MARIA BLANCO MARTINEZ"
Centro de Ciencias da Saúde,1784,VENTILAÇÃO ADAPTATIVA CONTROLADA POR TEMPO (TCAV) VERSUS VENTILAÇÃO MECÂNICA CONVENCIONAL EM MODELO DE PNEUMONIA INDUZIDO POR PSEUDOMONAS AERUGINOSA,"PATRINE SILVA DOS SANTOS,RAQUEL FERREIRA DE MAGALHÃES SACRAMENTO,DANIELA GUERRA DA CRUZ,MILENA VASCONCELLOS DE OLIVEIRA,CASSIA LISBOA BRAGA,MARIANA ALVES ANTUNES,MARCOS VINíCIUS DE SOUZA FERNANDES,ROSELI VÍGIO RIBEIRO,CASSIANO FELIPPE GONçALVES DE ALBUQUERQUE,ADRIANA RIBEIRO SILVA,CYNTHIA DOS SANTOS SAMARY,PEDRO LEME SILVA,PATRICIA RIEKEN"
Centro de Ciencias da Saúde,6620,PRODUÇÃO DE EMBRIÕES DE CAMUNDONGOS COMO APOIO À PESQUISA CIENTÍFICA NA UFRJ,"HILLARI SILVA,ISABEL ROUSSOULIÉRES SOARES,MICHELLE GUIMARãES DOS SANTOS CUNHA,CAROLINE DOS SANTOS DA FONSECA"
Centro de Ciencias da Saúde,1620,ARQUITETURA MUSCULAR DO VASTO LATERAL E BICEPS BRAQUIAL DURANTE REPOUSO E TESTE ISOMÉTRICO MÁXIMO,"RENATA DE ASSIS LOPES,CONRADO TORRES LAETT,CARLOS GOMES DE OLIVEIRA"
Centro de Ciencias da Saúde,6744,COMPARAÇÕES DE TEMPO RELATIVO ÀS FASES DO COMBATE DE JUDÔ EM LUTAS OLÍMPICAS E NÃO OLÍMPICAS DE MULHERES.,"CHAMON LIMA,BIANCA MIARKA"
Centro de Ciencias da Saúde,691,DOSE-RESPOSTA DO AQUECIMENTO ESPECÍFICO EM DIFERENTES EXERCÍCIOS EM UMA SESSÃO DE TREINAMENTO DE FORÇA,"VALTER ACETTO TENóRIO,IGOR NASSER CARDOSO,HUMBERTO LAMEIRA MIRANDA"
Centro de Ciencias da Saúde,6096,HIIT NÃO ALTERA O COMPORTAMENTO DE ANSIEDADE EM RATOS WISTAR INDEPENDENTE DA FREQUÊNCIA DE TREINAMENTO,"EDUARDO FELLIPE MELO SANTOS SOARES,MICHELE XAVIER,CAMILLI FERNANDA MARTINS DOS SANTOS,VERONICA SALERNO PINTO,LUCIANE CLAUDIA BARCELLOS"
Centro de Ciencias da Saúde,2530,ASSOCIAÇÃO DO NÚMERO DE PASSOS E DO PERÍMETRO DA CINTURA COM PERFIL GLICÍDICO DE MULHERES DE MEIA-IDADE APARENTEMENTE SAUDÁVEIS,"PAULA GUEDES COCATE,LEANDRO ANDRADE CHINALIA,THAIS RANGEL BOUSQUET CARRILHO,PEDRO HENRIQUE ALVES PONTES"
Centro de Ciencias da Saúde,1556,O EFEITO DE 7 DIAS DE REINTRODUÇÃO ALIMENTAR SOBRE ALTERAÇÕES MORFOLÓGICAS E COMPORTAMENTO ALIMENTAR APÓS 4 SEMANAS DE ALIMENTAÇÃO INTERMITENTE,"IORDAN EMANUEL FERREIRA MIRANDA,RAIMUNDO NONATO PINHEIRO DE ALMEIDA,MAYARA PALMEIRA,EVERTON LUIS DOS SANTOS CARDOSO,LUCIANE CLAUDIA BARCELLOS,VERONICA SALERNO PINTO,EDUARDO FELLIPE MELO SANTOS SOARES"
Centro de Ciencias da Saúde,6728,COMPARAÇÃO DO TEMPO EM ALTA E BAIXA INTENSIDADE EM ROUNDS DE ARTES MARCIAIS MISTAS (MMA) EM FUNÇÃO DO RESULTADO.,"CHAMON LIMA,BIANCA MIARKA"
Centro de Ciencias da Saúde,6052,EFEITO DA ILEX PARAGUARIENSIS (ERVA MATE) ASSOCIADO COM HIIT NA REDUÇÃO DO DO GANHO DE PESO CORP ORAL EM RATAS OVARIECTOMIZADAS.,"VICTOR MACHADO DE MELLO ANDRADE,KATLEN DA COSTA CHAVES,AMANDA FERNANDES,LUCIANE CLAUDIA BARCELLOS,VERONICA SALERNO PINTO"
Centro de Ciencias da Saúde,438,EFEITO PROTETOR DAS VESÍCULAS EXTRACELULARES DE CÉLULAS TRONCO DE PLURIPOTÊNCIA INDUZIDA EM MODELO DE LESÃO RENAL POR ISQUEMIA-REPERFUSÃO.,"GUSTAVO MORAIS DA CRUZ LOPES,DOUGLAS ALMEIDA,JARLENE ALECIA LOPES,TAIS HANAE KASAI BRUNSWICK,FEDERICA COLLINO,ADALBERTO RAMÓN VIEYRA,RAFAEL SOARES LINDOSO"
Centro de Ciencias da Saúde,5336,AZEITE DE OLIVA INDUZ ESTEATOSE HEPÁTICA E ÓLEO DE PALMA HÍBRIDA INDUZ ESTEATOHEPATITE NÃO- ALCOÓLICA EM CAMUNDONGOS,"PEDRO ANDRE FILGUEIRAS BARROZO,RENAN MAIA DE CASTRO SIMõES,FERNANDA KELLY AGOSTINHO GONçALVES,MARIA DAS GRAÇAS TAVARES DO CARMO,PATRICIA DE VELASCO,RAFAEL CARVALHO SALES,TARSIS MARINE DA SILVA FERREIRA,FÁTIMA LÚCIA DE CARVALHO SARDINHA,PRISCYLLA DA COSTA MEDEIROS,SERGIO AUGUSTO LOPES DE SOUZA"
Centro de Ciencias da Saúde,5338,"AVALIAÇÃO DO EFEITO DA INGESTÃO AGUDA DE CARBOIDRATO, ISOLADO PROTEICO DE ERVILHA, PROTEÍNA DO SORO DE LEITE E ÁGUA SOBRE O DESEMPENHO FÍSICO EM RATOS WISTAR.","NATALIA WERNECK RODRIGUES MOTTA,ANA CLARA RODRIGUES DE ASSUMPCAO,MARIA FERNANDA PIO PEREIRA FERREIRA DIAS,ANNA PAOLA TRINDADE ROCHA PIERUCCI,LUIZ LANNES LOUREIRO,DIEGO VIANA GOMES,LUAN RIBEIRO DE BRITO"
Centro de Ciencias da Saúde,4463,ÓLEOS DE DUAS VARIAÇÕES DE PALMA INDUZEM ESTEATOHEPATITE VIA MODULAÇÃO GENÉTICA EM CAMUNDONGOS: UM ESTUDO DE TRANSCRIPTÔMICA,"RENAN MAIA DE CASTRO SIMõES,FERNANDA KELLY AGOSTINHO GONçALVES,PEDRO ANDRE FILGUEIRAS BARROZO,MARIA DAS GRAÇAS TAVARES DO CARMO,PATRICIA DE VELASCO,RAFAEL CARVALHO SALES,FÁTIMA LÚCIA DE CARVALHO SARDINHA,TARSIS MARINE DA SILVA FERREIRA,PRISCYLLA DA COSTA MEDEIROS,SERGIO AUGUSTO LOPES DE SOUZA VISITA GUIADA (Atividade complementar: 13h às 14h30 ou final de semana). MUSEU DE ANATOMIA: POR DENTRO DO CORPO | CCS-"
Centro de Ciencias da Saúde,2491,OFICINA CULINÁRIA DO PROJETO DE EXTENSÃO GASTRONOMIA NA PROMOÇÃO DA SAÚDE: BROWNIE COM FARINHA DE ARROZ,"LETÍCIA FERREIRA TAVARES,CAIO MARCELO DA SILVA PADULA,ARIADNE CASSARO DE OLIVEIRA,ESTEVÃO LEMUEL,JOÃO PEDRO GUIMARÃES PEREIRA,STEPHANIE AMANCIO DE AGUIAR,ANA CAROLINA LOSCHI DE OLIVEIRA BRANDãO,ANDRé LUIZ SANTOS COSTA,BIANCA FERREIRA,JULIANA FéRES CASTELO,KENNEDY RAMIRES MANGEROT RIBEIRO,MARIA EMíLIA LIMA MARTINS,RAQUEL DA SILVA KAMPF,WEND"
Centro de Ciencias da Saúde,761,BIOECONOMIA NA ÁREA FARMACÊUTICA,"MARIANA SATO DE SOUZA BUSTAMANTE MONTEIRO,EDUARDA MOREIRA BARRETO,ISADORA SALLES,LETÍCIA DAYANE FIGUERÊDO DE SIQUEIRA,LARISSA SANTOS,JOÃO VICTOR CORDOVIL VILARES,CAMILA ALVES DE BRITO,ADRESSA NUNES FURTADO,DAIANE CHAGAS,BEATRIZ OLIVEIRA,NICOLAS FONTENELE CALLIPO CUNHA,GUILHERME GARCIA,FELIPE ALEXANDRE SILVA"
Centro de Ciencias da Saúde,3949,BIOMEDICINA EM FOCO: NA SAÚDE E NA DOENÇA,"ANDREA CHEBLE DE OLIVEIRA,ANDRE MARCO DE OLIVEIRA GOMES,ANTONIO LEONARDO FREITAS CASALINHO,ANA CLARA VICENTE DOS SANTOS,VANESSA LOPES DE AZEVEDO BRAGA,MARCELLA MOREIRA CALDEIRA"
Centro de Ciencias da Saúde,2068,EXPLORAÇÃO BIOTECNOLÓGICA DE MICROALGAS: BIODIVERSIDADE A SERVIÇO DA ECONOMIA SUSTENTÁVEL,"PAULO SERGIO SALOMON,MICHELLE AMARIO,PAULO IIBOSHI HARGREAVES,RAFAEL BERNARDO MENEZES,ALINE SHIMADA,FERNANDA FIRMINO,LARISSA LUCATELI GALVãO,CLAUDIO ANDRÉ MACIEL DE MATOS,TATIANA VILLALBA VIANA,RODRIGO LEÃO DE MOURA,GIOVANA DE OLIVEIRA FISTAROL,MYLLENA PEREIRA"
Centro de Ciencias da Saúde,5222,AS PROTEÍNAS E A DIVERSIDADE DOS CABELOS BRASILEIROS: A BIOQUÍMICA NA PLURALIDADE,"ESTEFANE THEOPHILO DE FREITAS PEREIRA,JONATAN FAGUNDES DO CARMO,LUANA XAVIER SOARES GOMES MOURA FÉ,EVELIN ANDRADE MANOEL,DIEGO ALLONSO,ELISABETE PEREIRA DOS SANTOS,YRAIMA CORDEIRO"
Centro de Ciencias da Saúde,414,"A LAMA DO RIO DOCE E OS ESGOTOS DAS CIDADES – INTERAÇÕES ENTRE MINERAIS, MATÉRIA ORGÂNICA E MICRORGANISMOS","CAROLINA NEUMANN KEIM,ALEX SILVA SANTOS,PEDRO DE MOURA SANJAD"
Centro de Ciencias da Saúde,6669,"MEDICAMENTOS E EMBALAGENS NA NATUREZA: BIOECONOMIA NA PRESERVAÇÃO DO MEIO DO AMBIENTE, DA BIODIVERSIDADE E DA SAÚDE HUMANA","DÉBORA VIRGINIA FERREIRA PEIXOTO,BÁRBARA RIBEIRO BARROZO,LARISSA DUARTE DE ARAÚJO NUNES,LUCIENE SOUZA MARTINS,STEPHANNY MIRANDA ALVES DE SOUZA,THEO LUIZ FERRAZ DE SOUZA"
Centro de Ciencias da Saúde,1754,ESCOLHAS ALIMENTARES: SAÚDE E MEIO AMBIENTE,"JéSSICA ROCHA,JULIANA DE QUEIROZ RIBEIRO,CAIO FÁBIO ALVES LEONOR,MARIA EMÍLIA GAVA,MARIANA CAMPOS DE MORAES,JÚLIA BARROS VIDINHAS,RITA BARREIRA ZANON,ALINE PRETO PREDEBON,ISIS CASTRO GOMES DA COSTA,RAFAELLA DELOQUE,ALINE GOMES DE MELLO DE OLIVEIRA,ELLEN LACERDA,DENISE MARIE BOUTS,MARIA LUCIA MENDES LOPES,VERÔNICA OLIVEIRA FIGUEIREDO,THADIA"
Centro de Ciencias da Saúde,3425,ALIMENTAÇÃO COMO PROMOTORA DE SAÚDE E PATRIMÔNIO CULTURAL BRASILEIRO,"JULIANY RIBEIRO,ISABELA ALICE DOS SANTOS BRITO,LOHHANY BIATRIZ DA SILVA PINHEIRO,ELIZABETH ACCIOLY,TATIANA SILVEIRA FEIJO CARDOZO"
Centro de Ciencias da Saúde,4811,A UTILIZAÇÃO DE FUNGOS MICORRÍZICOS ARBUSCULARES NA PRODUÇÃO VEGETAL SUSTENTÁVEL,"CRISTIANE DOS SANTOS PEREIRA,RAFAELA DOS SANTOS POLASTRE,ALDA CAROLINA LAMBONE MENEGALE,MATHEUS DE FREITAS JULIÃO MARTINS,ANDREZA PEREIRA DE OLIVEIRA,ROSA MARIA DE ANDRADE RIBEIRO,PEDRO PEREIRA,FRANCISCO ADRIANO DE SOUZA,MARIA BEATRIZ BARBOSA DE BARROS BARRETO"
Centro de Ciencias da Saúde,1260,CONSTRUINDO TERRÁRIOS E COMPREENDENDO O CICLO DA ÁGUA,"FERNANDA GADINI FINELLI,LUZINEIDE TINOCO,ALVICLER MAGALHAES,MARINA AMARAL ALVES,MARIANA DOS SANTOS DUPIM,LAIS FARIAS DE CARVALHO,PEDRO JORGE ANTUNES DIAS DA SILVA"
Centro de Ciencias da Saúde,3045,BIODIVERSIDADE COMO COMBUSTÍVEL PARA TERAPIAS ALTERNATIVAS DA TROMBOSE,"LUCIANA WERMELINGER SERRÃO,ROBSON Q. MONTEIRO,EMILLY FREIRE NOVAES SILVA,MARIANNA CRISTHINA MUNIZ AMERICO,URI DUARTE DE OLIVEIRA RAMOS,NAOMI SIMAS,FLÁVIA SERRA FRATTANI FERREIRA,RUSSOLINA BENEDETA ZINGALI,MARCOS KNEIP FLEURY"
Centro de Ciencias da Saúde,6392,"“O DOUTOR DISSE QUE É VIROSE...”: CONHEÇA MELHOR OS VÍRUS, ESSES VILÕES INDESEJADOS","THEO LUIZ FERRAZ DE SOUZA,ANTONIO LEONARDO FREITAS CASALINHO,VANESSA LOPES DE AZEVEDO BRAGA,RUANA ARAGÃO MACHADO,IGOR PINTO SILVA DA COSTA,SUELLEN MOURA,MARCELLA MOREIRA CALDEIRA,ANDRE MARCO DE OLIVEIRA GOMES,ANDREA CHEBLE DE OLIVEIRA"
Centro de Ciencias da Saúde,4492,CAFÉ BISTRÔ: TRANSGARÇONNE,"RENATO MONTEIRO,BRENO CRUZ,ADRIANA FARAH DE MIRANDA PEREIRA,MARIANNA COSTA,MARCELLA DE SOUZA VENDRAMINI BEZERRA,JEFFERSON NUNES,GABRIELLE RODRIGUES DA SILVA,GABRIEL SILVA SANTOS,HELENA OLIVEIRA ANDRADE,GIOVANNA OLIVEIRA DE ALMEIDA,BáRBARA TEIXEIRA FERNANDES PEçANHA,BARBARA CAROLINE SBRAGIO,LETÍCIA RAMOS DA SILVA"
Centro de Ciencias da Saúde,845,"A GENTE CONSTRÓI, CUIDA, ESTUDA, COME, E O QUE SOBRAR A GENTE VENDE","VÍTOR HUGO PRAZERES BERTANHA,FLáVIA NUNES FURTADO SALDANHA,VERA MOREIRA GONÇALVES,LEONARDO LIMA DOS SANTOS,VALQUíRIA MARçAL E SILVA,RAQUEL FERNANDES MONTEIRO,BRUNO GARCIA FERREIRA,ELIANA SCHWARTZ TAVARES"
Centro de Ciencias da Saúde,2685,CHEIRA AQUI!,"PAULO CÉZAR PRADO,FERNANDA OLIVEIRA DAS CHAGAS,FERNANDA DAS NEVES COSTA,GABRIELLA COSTA MACHADO DA CRUZ,LETíCIA MENDES,MARÍLIA DA SILVA SOUZA,ANA CAROLINA BASTOS DE SOUZA,MARCO ANTONIO SILVA CABRAL,FRANCISCO FELIPE BEZERRA,RICARDO BORGES,LUIZIANNE PEREIRA ALVES,CAROLINE EVANGELISTA NOGUEIRA DOS SANTOS"
Centro de Ciencias da Saúde,5948,PINTANDO A VIDA DE FORMA SUSTENTÁVEL.,"NANCY DOS SANTOS BARBI,PAULO MURILLO NEUFELD,BEATRIZ MAGIOLE SOARES,PAULA DE SOUZA SOARES,LARISSA CHRISTINA DA SILVA PEREIRA,RAYANE ALBINO,TWOANY R. SANCHES,MIGUEL ZIDAN,ÁGUIDA SALES"
Centro de Ciencias da Saúde,4080,ABELHAS SEM FERRÃO: O CONHECIMENTO PARA A PRESERVAÇÃO,"CARLA DA SILVA CARNEIRO,IGOR ALMEIDA RODRIGUES,JULIANA VILLELA PAULINO,ANDERSON S. PINHEIRO,FABRICIO DE OLIVEIRA SILVA,ANDREZA RAPOSO GARCIA,FLAVIA CONDE LAVINAS PEREIRA,MICHELE NUNES SANTANA,CAROLINA ALCANTARA DE OLIVEIRA,GABRIELLA DA SILVA SAAB,JESSICA DE BARROS DORIA BARCELLOS,LETICIA CABRAL,BRUNA MIRANDA VALLE LIMA,CLARA MALIZIA LEAL F"
Centro de Ciencias da Saúde,2357,A FARMÁCIA UNIVERSITÁRIA DA UFRJ DESENVOLVENDO AÇÕES SUSTENTÁVEIS PARA PRESERVAÇÃO DO MEIO AMBIENTE,"ELISABETE PEREIRA DOS SANTOS,DALTON GUIMARãES VELOSO,CARLOS AUGUSTO PINTO DE FREITAS,LUIS PHILLIPE NAGEM LOPES,JULIA VICTÓRIA AZEVEDO COSTA,AGATHA CRISTINY BARROS BASTOS,JULIA HELENA OLIVEIRA DE BARROS,MARIA PAULA GONÇALVES BORSODI,CAMILA HANA DIAS CORDEIRO,LARISSA RODRIGUES MORGADO OLIVEIRA,CELINE GEANETE CAMILA MELLO DOS SANTOS,MÁRCIA MA"
Centro de Ciencias da Saúde,5675,OFICINAS DE SUSTENTABILIDADE E EDUCAÇÃO FÍSICA,"ANA LÚCIA ALMEIDA COELHO,ANA CAROLINA SANTA ANNA,ANA CLARA DE SOUZA PEREIRA SEMEãO,DéBORA LEMOS"
Centro de Ciencias da Saúde,663,TRANSFORMANDO RESTOS EM ALIMENTO,"CRISTINA APARECIDA NASSAR,GUSTAVO LA PASTA MILAGRES,LUKA MARQUES DO AMARAL,CRISTIAN CAMPANELLA,RODRIGO PEDROSA"
Centro de Ciencias da Saúde,6757,O BIOCONTROLE SUSTENTÁVEL DE PRAGAS COMO UMA MEDIDA DE SAÚDE PÚBLICA,"MURILO LAMIM BELLO,DANIEL ERNESTO RODRIGUEZ FERNANDEZ,BIANCA ALOISE MANEIRA CORREA SANTOS,ANNE CHEREM PEIXOTO DA SILVA,CAROLINE DE ALMEIDA FREITAS,ELDIO GONÇALVES DOS SANTOS,JOãO VICTOR GOMES,JULIANA PEREIRA DA COSTA,GUSTAVO ALENCAR DOS SANTOS,KAMILLA MOREIRA MATTOS"
Centro de Ciencias da Saúde,3895,"PLANTAS QUE ALIMENTAM, PLANTAS QUE CURAM: RECURSOS TRADICIONAIS PARA INCENTIVAR A BIOECONOMIA","ANA CLÁUDIA DE MACÊDO VIEIRA,JOãO PAULO GUEDES NOVAIS,ANA PAULA RIBEIRO DE CARVALHO FERREIRA,ANA PAULA ANGELIM FRANCO PIMENTEL,FILIPE DOS SANTOS SOARES,PRISCILA BARBOSA VARGAS,PRISCILLA MESTOLO MAIA,INGRID MAROTO KARSE,KATARINE COUTINHO SILVA,ISABELLA BITTENCOURT,QUEMUEL PEROZI,ADRIANA DA CRUZ PRESLER CRAVO,DAYANE PRAXEDES DA SILVA,LUCIENE"
Centro de Ciencias da Saúde,4831,FONTE BRASILEIRA DE BIOECONOMIA: O GUARANÁ,"MARIA ISABEL SAMPAIO DOS SANTOS,ENZO PIRES,CARINA MORGADO,MILLENA SILVA DE OLIVEIRA,JULIA SANTOS DE OLIVEIRA,LARISSA ASSIS DE PAULA,PATRICK SOARES GABRY,FELIPE CARVALHO RODRIGUES DA SILVA,DAVI VICENTE DOS SANTOS,MAÍRA BARCELLOS MARINI,CAMILA RODRIGUES ADÃO MALAFAIA,IVANA CORREA RAMOS LEAL,NANCY DOS SANTOS BARBI,THEO LUIZ FERRAZ DE SOUZA,N"
Centro de Ciencias da Saúde,260,ALIMENTAÇÃO E MEIO AMBIENTE: REVISITANDO A OBRA DE JOSUÉ DE CASTRO,"ELIZABETH ACCIOLY,TATIANA SILVEIRA FEIJO CARDOZO,MANUELLA CAPUTO BARRETO,MYLENA SEVERO,LAURA DOS SANTOS SUPRANI,DAYANNE DAS NEVES PEREIRA,LUISA LOPES TEIXEIRA,JULLYANNE DA SILVA GIL,KATHERINE SANTOS VIEIRA ANDRADE"
Centro de Ciencias da Saúde,1731,OS ALIMENTOS DO CAMPO A MESA,"CRISTIANA PEDROSA,PAULA ALBUQUERQUE PENNA FRANCA,CHRISTINE KATHARINE ALVES ZAGO GONÇALVES LIMA,ANNA PAOLA TRINDADE ROCHA PIERUCCI,IURI MATHEUS CABRAL,GABRIEL FEIJÓ,CHRISTIAN HENRIQUE DIAS DA SILVA,VICTOR LUCAS MORAES DE AZEVEDO,VICTOR PAULO SILVA,TAILLAN MARTINS DE OLIVEIRA,NATALIA WERNECK RODRIGUES MOTTA,LUAN RIBEIRO DE BRITO,JULIANA PIR"
Centro de Ciencias da Saúde,3389,A DANÇA E O DESENVOLVIMENTO SUSTENTÁVEL – UM DIÁLOGO ATRAVÉS DA PRÁTICA,"DENISE MARIA QUELHA DE SÁ,JACKELINE KAREN CALDAS GABRIEL SIMOES,CAMILA DE SANTANA DA ROCHA,THAYNÃ FABIANO DO ROSÁRIO VIEIRA"
Centro de Ciencias da Saúde,6513,NOSSA BIODIVERSIDADE AUXILIANDO NA DESCOBERTA DE NOVOS TRATAMENTOS PARA A DOR: REAPROVEITANDO E INVESTINDO EM SAÚDE.,"ANA LUISA PALHARES DE MIRANDA,NAOMI SIMAS,VANESSA DOMITILA DE CASTRO SOARES DA SILVA,DAIANE OLIVEIRA MATIAS,MARIANA ALVES SOARES,CARLA MARIAH OLIVEIRA FUJIMAKI,ANNE KATHERINE CANDIDO GOMES,ANNE CAROLINE CANDIDO GOMES,JORGE LUIZ MENDONÇA TRIBUTINO,BRUNA LIMA ROEDEL DOS SANTOS,ANDRÉ AMORIM,IVANA CORREA RAMOS LEAL,DANIELA CIANNELLA AMARO"
Centro de Ciencias da Saúde,4758,CIÊNCIA COM MICRÓBIOS: A MICROBIOLOGIA NA EDUCAÇÃO E DIVULGAÇÃO CIENTÍFICA,"JONAS MARQUES,ANA CAROLINA PIRES E SILVA,ALANE BEATRIZ VERMELHO"
Centro de Ciencias da Saúde,1248,VACINAÇÃO: UM CAMINHO SUSTENTÁVEL PARA PREVENÇÃO,"LUCIANA PEREIRA RANGEL,REGINALDO ALMEIDA DA TRINDADE,PLÍNIO CUNHA SATHLER,MARCELLY MUXFELDT DE LIMA,NATHALIA OLIVEIRA DA SILVA,CAROLINE DIAS CAMPOS MARQUES ALVES,RAISSA EDUARDO DOS SANTOS,MARIANA MUNIZ DA PAZ,ALANA AGNES SILVA CAMARGO DE OLIVEIRA,PRISCILA DE SOUZA FURTADO,JOHANNA DE CARVALHO GIRÃO,LILIAN OLIVEIRA MOREIRA,PRISCILLA OLSEN"
Centro de Ciencias da Saúde,2689,AMIGAS PARA TERMOS POR PERTO: AS ABELHAS SEM FERRÃO!,"FERNANDO COTINGUIBA DA SILVA,LEONARDO MELO DE LIMA,RAIANE DOS LIM,GIRLANE SALES PEREIRA,CINTIA FOLLY,JOSÉ ASSIS GOMES DE BRITO,RAQUEL DOS SANTOS MARTINS,RAQUEL DE MEDEIROS SILVA"
Centro de Ciencias da Saúde,6389,SAÚDE E SUSTENTABILIDADE: QUAL A RELAÇÃO COM O NOSSO COTIDIANO?,"MIRIAM STRUCHINER,ESTHER FARIAS DA ROCHA,BARBARA GABRIELLE DE ARAUJO DOS SANTOS,JHENIFER KELY SILVA FAGUNDES DE OLIVEIRA,BRUNA MOTTA,LIANDRA MARQUES SILVA,RODRIGO OLIVEIRA DUTRA,RODRIGO DAMASCENO,CHRIS GODSGOOD CHINEDOZIE,MARCELO BERNARDO,LARISSA BARUQUE PEREIRA,LEONARDO ALVES E SILVA,LUIZ SERGIO VIEIRA FARIA,RAFAELA FERREIRA DOS SANTOS,RO  Oct / QUA : às :"
Centro de Ciencias da Saúde,2491,OFICINA CULINÁRIA DO PROJETO DE EXTENSÃO GASTRONOMIA NA PROMOÇÃO DA SAÚDE: BROWNIE COM FARINHA DE ARROZ,"LETÍCIA FERREIRA TAVARES,CAIO MARCELO DA SILVA PADULA,ARIADNE CASSARO DE OLIVEIRA,ESTEVÃO LEMUEL,JOÃO PEDRO GUIMARÃES PEREIRA,STEPHANIE AMANCIO DE AGUIAR,ANA CAROLINA LOSCHI DE OLIVEIRA BRANDãO,ANDRé LUIZ SANTOS COSTA,BIANCA FERREIRA,JULIANA FéRES CASTELO,KENNEDY RAMIRES MANGEROT RIBEIRO,MARIA EMíLIA LIMA MARTINS,RAQUEL DA SILVA KAMPF,WEND"
Centro de Ciencias da Saúde,5864,"CICLO DO ALIMENTO: COMPOSTAGEM, PLANTIO E DEGUSTAÇÃO COM PANC","RENATA SANTOS PEREIRA MACHADO,ANDRé LUIZ SANTOS COSTA,WILLIAM HESTER,VITOR RODRIGUES KELLERMANN DE CASTRO,PEDRO PAULO LEAL LADEIRA PINHO RODRIGUES"
Centro de Ciencias da Saúde,761,BIOECONOMIA NA ÁREA FARMACÊUTICA,"MARIANA SATO DE SOUZA BUSTAMANTE MONTEIRO,EDUARDA MOREIRA BARRETO,ISADORA SALLES,LETÍCIA DAYANE FIGUERÊDO DE SIQUEIRA,LARISSA SANTOS,JOÃO VICTOR CORDOVIL VILARES,CAMILA ALVES DE BRITO,ADRESSA NUNES FURTADO,DAIANE CHAGAS,BEATRIZ OLIVEIRA,NICOLAS FONTENELE CALLIPO CUNHA,GUILHERME GARCIA,FELIPE ALEXANDRE SILVA"
Centro de Ciencias da Saúde,3949,BIOMEDICINA EM FOCO: NA SAÚDE E NA DOENÇA,"ANDREA CHEBLE DE OLIVEIRA,ANDRE MARCO DE OLIVEIRA GOMES,ANTONIO LEONARDO FREITAS CASALINHO,ANA CLARA VICENTE DOS SANTOS,VANESSA LOPES DE AZEVEDO BRAGA,MARCELLA MOREIRA CALDEIRA"
